abstract,url
"
Correction to: J Ovarian Res 13(1), 137 (2020)
",https://ovarianresearch.biomedcentral.com/articles/10.1186/s13048-021-00806-z
"
Correction to: Global Health 17, 15 (2021)
",https://globalizationandhealth.biomedcentral.com/articles/10.1186/s12992-021-00701-8
"In this article [1] the author name Kobra Noorian was incorrectly written as Kobra Noorjan. Furthermore, the affiliation details for Leila Rafiee Vardanjani were incorrectly given as Department of Family and Community Medicine, University of California, 500 Parnassus Avenue, San Francisco, CA 94117, USA but should have been School of Nursing and Midwifery, Shahrekourd University of Medical Sciences, Shahrekord, Iran. In Fig. 1 of this article, in the last box, the number of participants for Brazil should have appeared as shown below.",https://dmsjournal.biomedcentral.com/articles/10.1186/s13098-021-00696-7
"
Correction to: Reprod Health (2020) 17:59
",https://reproductive-health-journal.biomedcentral.com/articles/10.1186/s12978-020-00926-7
"From a historical perspective, pandemics have been repeatedly caused by different pathogens, such as plague in the fourteenth century and cholera in the nineteenth century. Since the twentieth century, we have had the Spanish flu almost 100 years ago, the worst infectious disease in human history, and now the COVID-19 which is caused by SARS-CoV-2 infection [1,2,3]. COVID-19 pandemic is going to profoundly change the health, medicine, economy, and daily life of humanity around the world in this century. It is obvious that the suppression of COVID-19 is an urgent task for all humankind, but even if this is achieved, it has been pointed out that new pandemics may be triggered more frequently in the future due to not only outbreaks of new zoonosis caused by ecological, behavioral, or socioeconomic changes [4] but also the spread of various pathogens that have been isolated in the past as the permafrost in Siberia thaws due to global warming. Based on these scientific evidences and the latest predictive technologies, there is a need to establish diagnostic, therapeutic, and prophylactic methods, including vaccines, for COVID-19.",https://inflammregen.biomedcentral.com/articles/10.1186/s41232-020-00120-z
"To this date little information exists on the effects, clinical course and outcome of the COVID-19 among patients undergoing transplantation.",https://bmcsurg.biomedcentral.com/articles/10.1186/s12893-020-00837-1
"Recently, an inverse association between testosterone concentrations and disease severity in male but not female COVID-19 patients was reported [1]. COVID-19 is characterized by systemic inflammation and men are more likely to be severely affected than women. However, it is unclear whether lower testosterone levels predispose men towards a severe course in COVID-19, or that more severe COVID-19 infections induce a stronger decrease in circulating testosterone concentrations. Causality is difficult to establish in observational studies, as premorbid testosterone levels are not available and testosterone levels may already be reduced at hospital presentation. We investigated whether systemic inflammation lowers testosterone levels in men in vivo.",https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03664-9
Letter to the Editor in response to “Logistic and organizational aspects of a dedicated intensive care unit for COVID-19 patients” [1]:,https://ccforum.biomedcentral.com/articles/10.1186/s13054-020-03069-0
"
Correction to: BMC Pulm Med 20, 269 (2020)
",https://bmcpulmmed.biomedcentral.com/articles/10.1186/s12890-020-01326-0
"
Correction to: Reprod Biol Endocrinol 19, 28 (2021)
",https://rbej.biomedcentral.com/articles/10.1186/s12958-021-00746-9
"
Correction to: BMC Med Res Methodol 20, 248 (2020)
",https://bmcmedresmethodol.biomedcentral.com/articles/10.1186/s12874-020-01147-z
"In mid-July, GloPID-R convened its members, scientists who had received COVID-19 funding, and world leaders in pandemic preparedness and response for a series of COVID-19 Research Synergies Meetings with the purpose of establishing collaboration and identifying knowledge gaps, in order to build a collective path forward to end COVID-19. GloPID-R is an international consortium of 29 funding organisations invested in research related to new or re-emerging infectious diseases [1]. By offering a coordination platform, GloPID-R aims to maximise the use of available resources and streamline research efforts amongst national and global funders. The COVID-19 pandemic has caused unprecedented devastation to the health and economies of countries across the world and has highlighted basic inequalities in society. Understanding the fundamentals of COVID-19 and building on a collaborative approach between researchers and institutions to achieve health equity, universal access and data sharing is critical to reduce the impact of the COVID-19 pandemic.",https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-020-01807-3
"
Correction to: J Headache Pain 21, 128 (2020)
",https://thejournalofheadacheandpain.biomedcentral.com/articles/10.1186/s10194-020-01199-y
"The COVID-19 pandemic has caused major health and socio-economic disruptions worldwide. Accurate investigation of emerging data is crucial to inform policy makers as they construct viral mitigation strategies. Complications such as variable testing rates and time lags in counting cases, hospitalizations and deaths make it challenging to accurately track and identify true infectious surges from available data, and requires a multi-modal approach that simultaneously considers testing, incidence, hospitalizations, and deaths. Although many websites and applications report a subset of these data, none of them provide graphical displays capable of comparing different states or countries on all these measures as well as various useful quantities derived from them. Here we introduce a freely available dynamic representation tool, COVID-TRACK, that allows the user to simultaneously assess time trends in these measures and compare various states or countries, equipping them with a tool to investigate the potential effects of the different mitigation strategies and timelines used by various jurisdictions.",https://biodatamining.biomedcentral.com/articles/10.1186/s13040-021-00233-2
"
Correction to: BMC Med Educ 20, 341 (2020)
",https://bmcmededuc.biomedcentral.com/articles/10.1186/s12909-020-02428-3
"
Correction to: BMC Med Educ 21, 118 (2021)
",https://bmcmededuc.biomedcentral.com/articles/10.1186/s12909-021-02577-z
"“Every battle is won or lost before it is even fought.” This statement is attributed to Sun Tzu in the Art of War [1], an ancient Chinese military treatise dated from the fifth century BC. It highlights the importance of preparation, positioning and planning before engaging in battle. The emergence of the COVID-19 pandemic painfully revealed how many countries had embarked on a battle that was lost even long before the new coronavirus had reached their borders. More strikingly, most have persisted in this defeatist attitude as the crisis deepened, failing to re-direct their strategy. Living with SARS-CoV-2 by returning as closely as possible to “business as usual” is far from winning the battle. It rather looks like “giving in to the enemy”, while vaccine and drug development efforts only feed the dearest hope for a successful way out.",https://onehealthoutlook.biomedcentral.com/articles/10.1186/s42522-020-00019-2
"
Correction to: BMC Nephrol 22, 144 (2021)
",https://bmcnephrol.biomedcentral.com/articles/10.1186/s12882-021-02382-2
"In a time of uncertainties such the present days, we all look for guiding principles. When no guidelines are available, principles shape our actions. Above all, do no harm has been ours as we are facing the largely unknown challenge of the global COVID-19 epidemic. This mentality guided our efforts to strike the balance between reducing exposure of patients and health care providers to risk of infection on the one hand, and on the other, meeting our daily goal of providing optimal oncologic treatment in a tertiary center of national relevance.",https://cancersheadneck.biomedcentral.com/articles/10.1186/s41199-020-00054-6
The Hadassah Medical Organization operates two hospitals in Jerusalem. During the COVID-19 pandemic it made an administrative decision to operate one hospital as a COVID-19 treatment hospital (CTH) and to have the second function as a non-COVID-19 treating hospital (NCTH) offering general medical services. The purpose of this study was to assess how this decision affected hospital worker anxiety.,https://ijhpr.biomedcentral.com/articles/10.1186/s13584-020-00413-1
In the original publication [1] there was an incomplete funding acknowledgement. In this correction article the correct and incorrect funding acknowledgement are published. The original article has been updated. The updated information is indicated in bold.,https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-021-02883-6
"Following publication of the original article [1], the authors would like to correct the author group with regards to the equal contributions: Stephen L. Atkin and Alexandra E. Butler should be listed as joint senior authors.",https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-021-02782-w
"
Correction to: BMC Psychiatry 20, 379 (2020)
",https://bmcpsychiatry.biomedcentral.com/articles/10.1186/s12888-021-03048-x
"
Correction to: BMC Psychiatry 21, 114 (2021)
",https://bmcpsychiatry.biomedcentral.com/articles/10.1186/s12888-021-03186-2
"SARS-CoV-2 infection has spread worldwide, and the pathogenic mechanism is still under investigation. The presence of a huge inflammatory response, defined as “cytokine storm,” is being studied in order to understand what might be the prognostic factors implicated in the progression of the infection, with ferritin being one of such markers. The role of ferritin as a marker of inflammation is already known, and whether it changes differently between COVID and non-COVID patients still remains unclear. The aim of this retrospective analysis is to understand whether the inflammatory process in these two types is different.",https://wjes.biomedcentral.com/articles/10.1186/s13017-021-00354-3
"The outbreak of SARS-CoV-2 (coronavirus, COVID-19), declared a pandemic by the World Health Organization (WHO), is a global health problem with ever-increasing attributed deaths. Vital sign trends are routinely used to monitor patients with changes in these parameters often preceding an adverse event. Wearable sensors can measure vital signs continuously (e.g. heart rate, respiratory rate, temperature) remotely and can be utilised to recognise early clinical deterioration.",https://pilotfeasibilitystudies.biomedcentral.com/articles/10.1186/s40814-021-00804-4
"Infections following arthroplasty are one of the major risks during this type of surgery. Moreover, the outbreak of coronavirus disease 2019 (COVID-19), caused by SARS-CoV-2 (Severe Acute Respiratory Syndrome CoronaVirus Disease 2), has developed into an unprecedented pandemic, posing enormous pressure on health-care providers around the world.",https://arthroplasty.biomedcentral.com/articles/10.1186/s42836-020-00058-0
"Coronavirus disease 2019 (COVID-19) is spreading fast all around the world with more than fourteen millions of detected infected cases and more than 600.000 deaths by 20th July 2020. While scientist are working to find a vaccine, current epidemiological data shows that the most common comorbidities for patients with the worst prognosis, hypertension and diabetes, are often treated with angiotensin converting enzyme (ACE) inhibitors and angiotensin receptor blockers (ARBs).",https://jcannabisresearch.biomedcentral.com/articles/10.1186/s42238-020-00030-4
"
Correction to: 3D Print Med 6, 37 (2020)
",https://threedmedprint.biomedcentral.com/articles/10.1186/s41205-021-00094-9
The need for life-saving interventions such as mechanical ventilation may threaten to outstrip resources during the Covid-19 pandemic. Allocation of these resources to those most likely to benefit can be supported by clinical prediction models. The ethical and practical considerations relevant to predictions supporting decisions about microallocation are distinct from those that inform shared decision-making in ways important for model design.,https://diagnprognres.biomedcentral.com/articles/10.1186/s41512-020-00079-y
"
Correction to: Trials 22, 8 (2021)
",https://trialsjournal.biomedcentral.com/articles/10.1186/s13063-021-05045-7
"
Correction to: Trials (2020) 21:468
",https://trialsjournal.biomedcentral.com/articles/10.1186/s13063-020-04519-4
"
Correction to: Trials (2020) 21:481
",https://trialsjournal.biomedcentral.com/articles/10.1186/s13063-020-04521-w
"
Correction to: Trials 22, 188 (2021)
",https://trialsjournal.biomedcentral.com/articles/10.1186/s13063-021-05182-z
"
Correction to: Trials 21, 881 (2020)
",https://trialsjournal.biomedcentral.com/articles/10.1186/s13063-020-04913-y
"
Correction to: Trials 21, 702 (2020)
",https://trialsjournal.biomedcentral.com/articles/10.1186/s13063-020-04697-1
"
Correction to: Trials (2020) 21:49
",https://trialsjournal.biomedcentral.com/articles/10.1186/s13063-020-04520-x
"
Correction to: Trials 21, 499 (2020)
",https://trialsjournal.biomedcentral.com/articles/10.1186/s13063-020-04504-x
"In December 2019, the World Health Organization (WHO) announced a series of pneumonia cases caused by an unknown origin, discovered in Wuhan, China. A dangerous virus called severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) caused a disease named acute respiratory syndrome, which was later popularly called coronavirus infection (COVID-19). Patients with acute COVID-19 are at high risk of thrombosis in various blood vessels due to hypercoagulability, blood stasis, and endothelial damage. In this study, we present a case report of a patient with COVID-19, who was hospitalized in one of the hospitals in Sanandaj, Iran. There were symptoms of fever, chills, muscle aches, cough, and tachycardia. Laboratory tests showed high levels of CRP, ESR, Ferritin CLIA, LDH and D-Dimer in this patient. Doppler ultrasound of the patient also revealed an abnormal finding, thrombosis in the right greater saphenous vein. This suggests that COVID-19 may lead to other negative effects through damage to blood vessels.",https://tdtmvjournal.biomedcentral.com/articles/10.1186/s40794-021-00131-9
"The demand for COVID-19 testing has been on the rise after many countries have eased travel restrictions for essential travel to aid their economy. Thus, we discuss our lessons learnt of the crucial points that need to be considered by the clinicians when dealing with individuals seeking COVID-19 testing before international travel.",https://tdtmvjournal.biomedcentral.com/articles/10.1186/s40794-021-00139-1
"Due to similarities in initial disease presentation, clinicians may be inclined to repeatedly test community-acquired pneumonia cases for COVID-19 before recognizing the need to test for Legionnaires’ disease. Legionnaires’ disease is an illness characterized by pneumonia that has a summer/early fall seasonality due to favorable conditions for Legionella growth and exposure. Legionella proliferate in warm water environments and stagnant sections of indoor plumbing and cooling systems. During the ongoing pandemic crisis, exposures to aerosolized water from recently reopened office or retail buildings should be considered as an epidemiologic risk factor for Legionella exposure and an indication to test. The majority of Legionnaires’ disease cases occurring each year are not diagnosed, and some experts recommend that all patients hospitalized with community-acquired pneumonia without a known etiology be tested for Legionella infection. Proper diagnosis can increase the likelihood of appropriate and timely antibiotic treatment, identify potential clusters of disease, and facilitate source attribution.",https://pneumonia.biomedcentral.com/articles/10.1186/s41479-020-00080-5
"The current coronavirus disease 2019 (COVID-19) pandemic has global significance. From a neurological point of view, COVID-19 patients frequently present with neurological symptoms [1]. Moreover, patients with chronic neurological diseases such as Parkinson’s disease (PD) are particularly challenged as this pandemic affects PD patient care, routine visits, medical supply issues and causes disruption to PD research [2]. Most importantly, PD patients often fall into the core population which is at risk for COVID-19. The risk profile for COVID-19 is confirmed very specifically in recent data from an own analysis of PD patients in Germany [3].",https://neurolrespract.biomedcentral.com/articles/10.1186/s42466-020-00069-x
"The COVID-19 pandemic has prompted the rapid transition of in-person outpatient care to telemedicine, and clinical training to remote learning. The endocrinology fellows at the University of Michigan maintain their own continuity-of-care clinics and rotate in the Ann Arbor Veterans Affairs (VA) Healthcare System. For these clinics, we sought to preserve patient staffing with expert attending physicians and continue the clinical training experience in a remote setting.",https://clindiabetesendo.biomedcentral.com/articles/10.1186/s40842-020-00108-1
"COVID-19 outbreak profoundly impacted on daily-life of patients with neurodegenerative diseases, including those with ataxia. Effects on interventional trials have been recently described. Conversely, changes in physical activity programs, which are crucial in care of ataxic patients, have not been assessed yet.",https://cerebellumandataxias.biomedcentral.com/articles/10.1186/s40673-020-00127-9
"Comparing health care parameters of acute ischemic stroke (AIS) patients with and without concurrent coronavirus disease 2019 (Covid-19, SARS-CoV-2 infection), may be helpful in terms of optimizing clinical and public health care during pandemic.",https://neurolrespract.biomedcentral.com/articles/10.1186/s42466-020-00095-9
"During the Coronavirus Disease 2019 (COVID-19) outbreak in the Netherlands, the demand for intensive care beds exceeded availability within days. Initially, patients were redistributed regionally by ground transport. When transport over longer distances became necessary, we initiated a new Helicopter Emergency Medical Service (HEMS) operation. We hypothesize that the transport of contagious COVID-19 patients is feasible and safe for patients and HEMS personnel.",https://sjtrem.biomedcentral.com/articles/10.1186/s13049-021-00845-x
"Since the beginning oft he Covid-19 pandemic we have observed an increased incidence of transient global amnesia, possibly related to emotional stress as a trigger factor.",https://neurolrespract.biomedcentral.com/articles/10.1186/s42466-020-00077-x
"SARS-COV-2 usually presents with respiratory symptoms but can have various other manifestations and sequelae. One of the rare complications of COVID-19 infection is Reactive Arthritis. While this complication is more likely to occur following sexually transmitted or gastrointestinal infections, other infections such as COVID-19 can lead to reactive arthritis as well.",https://tdtmvjournal.biomedcentral.com/articles/10.1186/s40794-021-00142-6
"The quarantine period imposed to travelers in many countries due to COVID19 is a major obstacle for any traveler. Lifting the quarantine period could lead to significant improvement in people’s quality of life and any country’s economy. Bahrain have used two quarantine models from arriving passengers. We report data about the incidence of COVID19 on arriving passengers at Bahrain International airport. Infection rates were reported on arrival, during quarantine and after leaving quarantine. Results showed that travelers had low incidence of COVID19 on arriving and during the quarantine period, while becoming at higher risk after leaving quarantine. We concluded that quarantine requirement maybe lifted for arriving travelers. Testing upon arrival with implementation of the public health preventative measures can minimize the risk of transmission.",https://tdtmvjournal.biomedcentral.com/articles/10.1186/s40794-020-00128-w
"Since the outbreak of coronavirus disease 2019 (COVID-19), a growing number of cases of acute transverse myelitis associated with COVID-19 have been reported. Here, we present the case of a patient who developed sensory ataxia after COVID-19 with MR lesions suggestive for longitudinal myelitis and in the splenium of the corpus callosum. The patient was successfully treated with immunoadsorption.",https://neurolrespract.biomedcentral.com/articles/10.1186/s42466-021-00113-4
Investigating clinical characteristics of patients presenting with cerebrovascular events during the pandemic may provide valuable insight into further understanding the phenomenon of decreased stroke admissions during the COVID-19 pandemic.,https://neurolrespract.biomedcentral.com/articles/10.1186/s42466-020-00094-w
The report of a patient with blepharospasm during the COVID-19 pandemic suggested a potential ameliorating effect of wearing a face mask.,https://neurolrespract.biomedcentral.com/articles/10.1186/s42466-021-00123-2
"Neurological long-term sequelae are increasingly considered an important challenge in the recent COVID-19 pandemic. However, most evidence for neurological symptoms after SARS-CoV-2 infection and central nervous system invasion of the virus stems from individuals severely affected in the acute phase of the disease. Here, we report long-lasting cognitive impairment along with persistent cerebrospinal fluid anti-SARS-CoV-2 antibodies in a female patient with unremarkable standard examination 6 months after mild COVID-19, supporting the implementation of neuropsychological testing and specific cerebrospinal fluid investigation also in patients with a relatively mild acute disease phase.",https://neurolrespract.biomedcentral.com/articles/10.1186/s42466-021-00135-y
"This editorial describes why surge planning in the community must account for potential infection outbreaks in jails and prisons, and why incarcerated people and those in contact with them, including over 450,000 correctional officers and thousands of healthcare staff working in prisons, are at significant risk of COVID-19 exposure. We then explain how our nation’s jails and prisons will continue to serve as breeding grounds for devastating COVID-19 outcomes and offer specific guidance and a call to action for the immediate development of correctional healthcare strategies designed to protect the health and safety of patients and correctional and healthcare staff and the communities in which they are situated. Correctional officers and correctional healthcare professionals need the nation’s reassurance during this dire time that they will not be abandoned and further stigmatized for responding to the needs of incarcerated people. Our collective health depends on it.",https://healthandjusticejournal.biomedcentral.com/articles/10.1186/s40352-020-00119-1
"
Correction to: BMC Infect Dis (2020) 20:897
",https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-020-05690-4
"
Retraction Note: BMC Infect Dis 21, 357 (2021)
",https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-021-06344-9
"
Correction to: BMC Infect Dis 21, 338 (2021)
",https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-021-06085-9
"
Correction to: BMC Infect Dis (2020) 20:653
",https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-020-05431-7
"
Correction to: BMC Infect Dis 21, 88 (2021)
",https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-021-05835-z
"
Correction to: BMC Infect Dis 21, 459 (2021)
",https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-021-06246-w
"
Correction to: BMC Infect Dis 21, 337 (2021)
",https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-021-06130-7
"
Correction to: BMC Infectious Diseases 21, 458 (2021).
",https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-021-06239-9
"The COVID-19 pandemic has radically changed the world we live in. The novel coronavirus SARS-CoV-2, the infectious agent that causes the disease, is believed to have first appeared around December 2019, and in the months since then it has wreaked havoc on human communities, health systems, and economies worldwide. At the time of writing, it is estimated that more than 12 million individuals have been diagnosed with COVID-19, while approximately 550,000 deaths are attributed to the disease (COVID-19 Dashboard 2020). This has been a topic of constant and intense conversation, quite appropriately.",https://cancer-nano.biomedcentral.com/articles/10.1186/s12645-020-00063-7
"Although typical and atypical CT image findings of COVID-19 are reported in current studies, the CT image features of COVID-19 overlap with those of viral pneumonia and other respiratory diseases. Hence, it is difficult to make an exclusive diagnosis.",https://bmcpulmmed.biomedcentral.com/articles/10.1186/s12890-020-1170-6
"
Correction to: Adv Simul 5, 22 (2020)
",https://advancesinsimulation.biomedcentral.com/articles/10.1186/s41077-021-00165-1
"There is current debate concerning the use of angiotensin-converting enzyme (ACE) inhibitors or angiotensin II type 1 receptor blockers (ARBs), for hypertension management, during COVID-19 infection. Specifically, the suggestion has been made that ACE inhibitors or ARBs could theoretically contribute to infection via increasing ACE2 receptor expression and hence increase viral load. The ACE2 receptor is responsible for binding the SAR-CoV2 viral spike and causing COVID-19 infection. What makes the argument somewhat obtuse for ACE inhibitors or ARBs is that ACE2 receptor expression can be increased by compounds that activate or increase the expression of SIRT1. Henceforth common dietary interventions, vitamins and nutrients may directly or indirectly influence the cellular expression of the ACE2 receptor. There are many common compounds that can increase the expression of the ACE2 receptor including Vitamin C, Metformin, Resveratrol, Vitamin B3 and Vitamin D. It is important to acknowledge that down-regulation or blocking the cellular ACE2 receptor will likely be pro-inflammatory and may contribute to end organ pathology and mortality in COVID-19. In conclusion from the perspective of the ACE2 receptor, COVID-19 prevention and treatment are distinctly different. This letter reflects on this current debate and suggests angiotensin-converting enzyme inhibitors and ARBs are likely beneficial during COVID-19 infection for hypertensive and normotensive patients.",https://clinicalhypertension.biomedcentral.com/articles/10.1186/s40885-020-00147-x
"The coronavirus disease 2019 (COVID-19) pandemic caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection has profoundly affected the lives of millions of people. To date, there is no approved vaccine or specific drug to prevent or treat COVID-19, while the infection is globally spreading at an alarming rate. Because the development of effective vaccines or novel drugs could take several months (if not years), repurposing existing drugs is considered a more efficient strategy that could save lives now. Statins constitute a class of lipid-lowering drugs with proven safety profiles and various known beneficial pleiotropic effects. Our previous investigations showed that statins have antiviral effects and are involved in the process of wound healing in the lung. This triggered us to evaluate if statin use reduces mortality in COVID-19 patients.",https://transmedcomms.biomedcentral.com/articles/10.1186/s41231-021-00082-5
"We are experiencing a historical moment with an unprecedented challenge of the COVID-19 global pandemic. The outbreak of COVID-19 will have a long-term and profound impact on older adults’ health and well-being. Social isolation and loneliness are likely to be one of the most affected health outcomes. Social isolation and loneliness are major risk factors that have been linked with poor physical and mental health status. This paper discusses several approaches that may address the issues of social isolation and loneliness. These approaches include promoting social connection as public health messaging, mobilizing the resources from family members, community-based networks and resources, developing innovative technology-based interventions to improve social connections, and engaging the health care system to begin the process of developing methods to identify social isolation and loneliness in health care settings.",https://ghrp.biomedcentral.com/articles/10.1186/s41256-020-00154-3
"In the early months of the pandemic, most reported cases and deaths due to COVID-19 occurred in high-income countries. However, insufficient testing could have led to an underestimation of true infections in many low- and middle-income countries. As confirmed cases increase, the ultimate impact of the pandemic on individuals and communities in low- and middle-income countries is uncertain. We therefore propose research in three broad areas as urgently needed to inform responses in low- and middle-income countries: transmission patterns of SARS-CoV-2, the clinical characteristics of the disease, and the impact of pandemic prevention and response measures. Answering these questions will require a multidisciplinary approach led by local investigators and in some cases additional resources. Targeted research activities should be done to help mitigate the potential burden of COVID-19 in low- and middle-income countries without diverting the limited human resources, funding, or medical supplies from response activities.",https://ghrp.biomedcentral.com/articles/10.1186/s41256-020-00159-y
"The outbreak of Coronavirus Disease 2019 (COVID-19) is of global health concern. It is a serious public health emergency for the entire world, threatening human life and public health security. To address the epidemic, it is necessary not only to take good prevention and treatment measures, but also to have effective and targeted public health emergency governance. That said, reports focusing on governance are scant. In this commentary, we summarize China’s model to combat the COVID-19 epidemic from a public health emergency governance approach. Stemmed from goals and values, a number of mechanisms are put forward, which include: a whole-of-government response and accountability, setting up a multi-sectoral cooperation platform, swiftly scaling up epidemic emergency capacity, whole-of-society actions with engagement of social organizations, and engaging citizens in the epidemic prevention and control. As the epidemic continues to evolve, other countries might learn from China to build their own, context-specific models for better outcomes.",https://ghrp.biomedcentral.com/articles/10.1186/s41256-020-00161-4
