uuid,abstract,n_tokens_abstract,tokens_abstract,language
f76f5b71c9d24677909608880c60851d,"Coronavirus disease 2019 (COVID-19) is a novel infectious viral disease caused by the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). Two consecutively negative SARS-CoV-2 viral RNA test ( interval ≥ 24 hours), improved respiratory symptoms and obvious absorption of inflammation in pulmonary imaging are the discharge criteria for COVID-19 patients. The clearance profile of viral RNA in the upper respiratory tract specimens, including nasopharyngeal swab and/or oropharyngeal swabs, is related to innate immune cells such as Natural Killer cells. A total of 168 patients were included for the study. In this cohort, non-severe and severe groups showed significant differences in white blood cells, neutrophils, lymphocytes, basophils and platelets counts, as well as in infection related parameters such as CRP and serum cytokine IL-6. For lymphocyte subsets tests at admission, the severe group displayed significantly lower cell counts than the non-severe group. Higher counts of total T cells, CD4 + T cells, CD8 + T cells, and NK cells in peripheral blood showed a significant correlation with the shorter time taken to obtain the first negative viral RNA test and first positive IgM/ IgG antibody test. The number of B cells was only correlated with time to achieve the first positive IgM/IgG test. The count of NK cells was also correlated with a higher level of IgG antibody (p = 0.025). The lymphocytopenia group had a significantly worse survival rate (p = 0.022) and a longer duration (p = 0.023) of viral shedding than the normal lymphocyte count group. A lower NK cell count correlates the most with the worse survival rate (p<0.001) and a longer duration (p<0.001) of viral shedding. This study suggests the potential value of allo-Natural Killer cell therapy as an universal COVID-19 treatment strategy.",191,"['coronavirus', 'disease', 'covid', 'novel', 'infectious', 'viral', 'disease', 'caused', 'severe', 'acute', 'respiratory', 'syndrome', 'coronavirus', 'sars', 'cov', 'two', 'consecutively', 'negative', 'sars', 'cov', 'viral', 'rna', 'test', 'interval', 'hours', 'improved', 'respiratory', 'symptoms', 'obvious', 'absorption', 'inflammation', 'pulmonary', 'imaging', 'discharge', 'criteria', 'covid', 'patients', 'clearance', 'profile', 'viral', 'rna', 'upper', 'respiratory', 'tract', 'specimens', 'including', 'nasopharyngeal', 'swab', 'oropharyngeal', 'swabs', 'related', 'innate', 'immune', 'cells', 'natural', 'killer', 'cells', 'total', 'patients', 'included', 'study', 'cohort', 'non', 'severe', 'severe', 'groups', 'showed', 'significant', 'differences', 'white', 'blood', 'cells', 'neutrophils', 'lymphocytes', 'basophils', 'platelets', 'counts', 'well', 'infection', 'related', 'parameters', 'crp', 'serum', 'cytokine', 'il', 'lymphocyte', 'subsets', 'tests', 'admission', 'severe', 'group', 'displayed', 'significantly', 'lower', 'cell', 'counts', 'non', 'severe', 'group', 'higher', 'counts', 'total', 'cells', 'cells', 'cells', 'nk', 'cells', 'peripheral', 'blood', 'showed', 'significant', 'correlation', 'shorter', 'time', 'taken', 'obtain', 'first', 'negative', 'viral', 'rna', 'test', 'first', 'positive', 'igm', 'igg', 'antibody', 'test', 'number', 'b', 'cells', 'correlated', 'time', 'achieve', 'first', 'positive', 'igm', 'igg', 'test', 'count', 'nk', 'cells', 'also', 'correlated', 'higher', 'level', 'igg', 'antibody', 'p', 'lymphocytopenia', 'group', 'significantly', 'worse', 'survival', 'rate', 'p', 'longer', 'duration', 'p', 'viral', 'shedding', 'normal', 'lymphocyte', 'count', 'group', 'lower', 'nk', 'cell', 'count', 'correlates', 'worse', 'survival', 'rate', 'p', 'longer', 'duration', 'p', 'viral', 'shedding', 'study', 'suggests', 'potential', 'value', 'allo', 'natural', 'killer', 'cell', 'therapy', 'universal', 'covid', 'treatment', 'strategy']",en
04368cdf240749149e5a293c4c435457,"The rapid spread of COVID-19 around the world has exposed some long-standing deficiencies in health systems, particularly in environments with low financial and medical resources. Most patients ill with COVID-19 require oxygen and supportive therapy for survival as there remains no conclusively established curative therapy. Following a number of critical research work and drawing from a millennia-long evolution of medical practice, respiratory support has been identified as a paramount intervention to ensure lives are saved when supportive care is required, and oxygen is an essential commodity to achieve this. This letter focuses on the numerous means for oxygen delivery to health facilities and in turn the end users and expands on the importance of innovation to improve oxygen supply. We describe a community distribution system with a telemedicine structure that can be leveraged for oxygen delivery.",82,"['rapid', 'spread', 'covid', 'around', 'world', 'exposed', 'long', 'standing', 'deficiencies', 'health', 'systems', 'particularly', 'environments', 'low', 'financial', 'medical', 'resources', 'patients', 'ill', 'covid', 'require', 'oxygen', 'supportive', 'therapy', 'survival', 'remains', 'conclusively', 'established', 'curative', 'therapy', 'following', 'number', 'critical', 'research', 'work', 'drawing', 'millennia', 'long', 'evolution', 'medical', 'practice', 'respiratory', 'support', 'identified', 'paramount', 'intervention', 'ensure', 'lives', 'saved', 'supportive', 'care', 'required', 'oxygen', 'essential', 'commodity', 'achieve', 'letter', 'focuses', 'numerous', 'means', 'oxygen', 'delivery', 'health', 'facilities', 'turn', 'end', 'users', 'expands', 'importance', 'innovation', 'improve', 'oxygen', 'supply', 'describe', 'community', 'distribution', 'system', 'telemedicine', 'structure', 'leveraged', 'oxygen', 'delivery']",en
496877f3c5ba497588ef826675dac7b2,"Coronavirus disease-2019 (COVID-19) caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) remains to be a global pandemic and cause of significant morbidity and mortality. Since the mode of transmission of the virus from one person to another is through respiratory droplets, saliva, and fomites, otorhinolaryngologists are highly exposed to COVID-19 while executing their daily functions. Examination of anatomic sites like the nose and throat exposes the otorhinolaryngologist to possible contact with bodily fluids from the patient. Such examination also requires maintenance of close contact with the patient further increasing the exposure risk. Despite the heightened odds of contracting COVID-19 infection during their routine practice, otorhinolaryngologists in Tanzania have continued managing patients while adhering to the available local guidelines aimed at protecting themselves and also the patients from COVID-19. The aim of this letter it to oversee the current status of otorhinolaryngology services in Tanzania during this era of COVID-19 pandemic.",92,"['coronavirus', 'disease', 'covid', 'caused', 'severe', 'acute', 'respiratory', 'syndrome', 'coronavirus', 'sars', 'cov', 'remains', 'global', 'pandemic', 'cause', 'significant', 'morbidity', 'mortality', 'since', 'mode', 'transmission', 'virus', 'one', 'person', 'another', 'respiratory', 'droplets', 'saliva', 'fomites', 'otorhinolaryngologists', 'highly', 'exposed', 'covid', 'executing', 'daily', 'functions', 'examination', 'anatomic', 'sites', 'like', 'nose', 'throat', 'exposes', 'otorhinolaryngologist', 'possible', 'contact', 'bodily', 'fluids', 'patient', 'examination', 'also', 'requires', 'maintenance', 'close', 'contact', 'patient', 'increasing', 'exposure', 'risk', 'despite', 'heightened', 'odds', 'contracting', 'covid', 'infection', 'routine', 'practice', 'otorhinolaryngologists', 'tanzania', 'continued', 'managing', 'patients', 'adhering', 'available', 'local', 'guidelines', 'aimed', 'protecting', 'also', 'patients', 'covid', 'aim', 'letter', 'oversee', 'current', 'status', 'otorhinolaryngology', 'services', 'tanzania', 'era', 'covid', 'pandemic']",en
f54e2ef25dfc49ff938277355f648dd0,"In response to an outbreak of coronavirus disease 2019 (COVID-19) within a cluster of Navy personnel in Sri Lanka commencing from 22nd April 2020, an aggressive outbreak management program was launched by the Epidemiology Unit of the Ministry of Health. To predict the possible number of cases within the susceptible population under four social distancing scenarios, the COVID-19 Hospital Impact Model for Epidemics (CHIME) was used. With increasing social distancing, the epidemiological curve flattened, and its peak shifted to the right. The observed or actually reported number of cases was above the projected number of cases at the onset; however, subsequently, it fell below all predicted trends. Predictive modelling is a useful tool for the control of outbreaks such as COVID-19 in a closed community.",72,"['response', 'outbreak', 'coronavirus', 'disease', 'covid', 'within', 'cluster', 'navy', 'personnel', 'sri', 'lanka', 'commencing', 'april', 'aggressive', 'outbreak', 'management', 'program', 'launched', 'epidemiology', 'unit', 'ministry', 'health', 'predict', 'possible', 'number', 'cases', 'within', 'susceptible', 'population', 'four', 'social', 'distancing', 'scenarios', 'covid', 'hospital', 'impact', 'model', 'epidemics', 'chime', 'used', 'increasing', 'social', 'distancing', 'epidemiological', 'curve', 'flattened', 'peak', 'shifted', 'right', 'observed', 'actually', 'reported', 'number', 'cases', 'projected', 'number', 'cases', 'onset', 'however', 'subsequently', 'fell', 'predicted', 'trends', 'predictive', 'modelling', 'useful', 'tool', 'control', 'outbreaks', 'covid', 'closed', 'community']",en
8f2813e283d94d79a6f0176d9fd82d4c,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), the virus that causes coronavirus disease 2019 (COVID-19), is the latest virus to cause global health panic. Due to the rapidly escalating numbers of new infections outside China, COVID-19 was declared a pandemic by the World Health Organization (WHO) on March 11, 2020, in a message delivered by Dr. Tedros Adhanom Ghebreyesus, the WHO Director-General [1]. As of March 21, about 166 countries globally had recoded cases of the COVID-19 in only 4 months since its outbreak in Wuhan, Hubei Province, China [2, 3]. With the Antarctic continent unaffected, Africa, in particular Sub-Saharan Africa (SSA), has recorded the least number of cases, despite the cited moderate-to-high risk of infection [4]. The biggest challenge is whether Sub-Saharan Africa is ready for this pandemic.",81,"['severe', 'acute', 'respiratory', 'syndrome', 'coronavirus', 'sars', 'cov', 'virus', 'causes', 'coronavirus', 'disease', 'covid', 'latest', 'virus', 'cause', 'global', 'health', 'panic', 'due', 'rapidly', 'escalating', 'numbers', 'new', 'infections', 'outside', 'china', 'covid', 'declared', 'pandemic', 'world', 'health', 'organization', 'march', 'message', 'delivered', 'dr', 'tedros', 'adhanom', 'ghebreyesus', 'director', 'general', 'march', 'countries', 'globally', 'recoded', 'cases', 'covid', 'months', 'since', 'outbreak', 'wuhan', 'hubei', 'province', 'china', 'antarctic', 'continent', 'unaffected', 'africa', 'particular', 'sub', 'saharan', 'africa', 'ssa', 'recorded', 'least', 'number', 'cases', 'despite', 'cited', 'moderate', 'high', 'risk', 'infection', 'biggest', 'challenge', 'whether', 'sub', 'saharan', 'africa', 'ready', 'pandemic']",en
2ea16f08808e408b86391a913c2278a4,"Inherited retinal diseases (IRDs) are visually debilitating conditions that affect families worldwide. They require extensive clinical testing, examination, and patient and family counseling, which are frequently accomplished over single-day extended clinic visits. However, the COVID-19 pandemic has limited the number of patients and staff allowed in clinics, leading to interruptions in care. We therefore developed telehealth management protocols for complete or hybrid virtual visits. The three main components of our telegenetics approach included reviewing the diagnostic tests results remotely, in-person or virtual video visits with a retina specialist, and virtual genetic testing using saliva kits. During the first 5 months of the program, telegenetic care was provided for 80 patients, including 3 international patients, and a spectrum of retinal dystrophies were diagnosed and managed. In conclusion, telegenetic virtual visits ensure continuity of care while reducing patient and provider exposure to SARS-CoV-2 and may continue and expand into other medical genetic conditions long after the pandemic.",105,"['inherited', 'retinal', 'diseases', 'irds', 'visually', 'debilitating', 'conditions', 'affect', 'families', 'worldwide', 'require', 'extensive', 'clinical', 'testing', 'examination', 'patient', 'family', 'counseling', 'frequently', 'accomplished', 'single', 'day', 'extended', 'clinic', 'visits', 'however', 'covid', 'pandemic', 'limited', 'number', 'patients', 'staff', 'allowed', 'clinics', 'leading', 'interruptions', 'care', 'therefore', 'developed', 'telehealth', 'management', 'protocols', 'complete', 'hybrid', 'virtual', 'visits', 'three', 'main', 'components', 'telegenetics', 'approach', 'included', 'reviewing', 'diagnostic', 'tests', 'results', 'remotely', 'person', 'virtual', 'video', 'visits', 'retina', 'specialist', 'virtual', 'genetic', 'testing', 'using', 'saliva', 'kits', 'first', 'months', 'program', 'telegenetic', 'care', 'provided', 'patients', 'including', 'international', 'patients', 'spectrum', 'retinal', 'dystrophies', 'diagnosed', 'managed', 'conclusion', 'telegenetic', 'virtual', 'visits', 'ensure', 'continuity', 'care', 'reducing', 'patient', 'provider', 'exposure', 'sars', 'cov', 'may', 'continue', 'expand', 'medical', 'genetic', 'conditions', 'long', 'pandemic']",en
96c3cca75a2d4d3bb62c15550dff6d4c,"Evidence shows that pulmonary problems in coronavirus disease 2019 (COVID-19) may set off from vascular injury that progresses to physiological disturbances through a compromised gas exchange, following an infection with the severe acute respiratory syndrome coronavirus 2. In this process, inefficient gas exchange in the alveolar could precipitate silent nonclinical hypoxemia. Unfortunately, patients with “silent hypoxemia” do not necessarily experience any breathing difficulty (dyspnea) at the early stage of COVID-19 while the disease progresses. As a result, several asymptomatic, presymptomatic and patients with mild symptoms may escape quarantine measure and thus continue to spread the virus through contacts. Therefore, early diagnosis of “silent hypoxemia”, which attracts no clinical warnings, could be an important diagnostic measure to prevent acute respiratory distress syndrome from the risk of pulmonary failure among the presymptomatic and as a screening tool in the asymptomatic who are hitherto potential spreaders of the virus.",93,"['evidence', 'shows', 'pulmonary', 'problems', 'coronavirus', 'disease', 'covid', 'may', 'set', 'vascular', 'injury', 'progresses', 'physiological', 'disturbances', 'compromised', 'gas', 'exchange', 'following', 'infection', 'severe', 'acute', 'respiratory', 'syndrome', 'coronavirus', 'process', 'inefficient', 'gas', 'exchange', 'alveolar', 'could', 'precipitate', 'silent', 'nonclinical', 'hypoxemia', 'unfortunately', 'patients', 'silent', 'hypoxemia', 'necessarily', 'experience', 'breathing', 'difficulty', 'dyspnea', 'early', 'stage', 'covid', 'disease', 'progresses', 'result', 'several', 'asymptomatic', 'presymptomatic', 'patients', 'mild', 'symptoms', 'may', 'escape', 'quarantine', 'measure', 'thus', 'continue', 'spread', 'virus', 'contacts', 'therefore', 'early', 'diagnosis', 'silent', 'hypoxemia', 'attracts', 'clinical', 'warnings', 'could', 'important', 'diagnostic', 'measure', 'prevent', 'acute', 'respiratory', 'distress', 'syndrome', 'risk', 'pulmonary', 'failure', 'among', 'presymptomatic', 'screening', 'tool', 'asymptomatic', 'hitherto', 'potential', 'spreaders', 'virus']",en
6f64d23de1f14ec08a26932a97ba5dcf,"On 6 February 2020, our team had published a rapid advice guideline for diagnosis and treatment of 2019 novel coronavirus (2019-nCoV) infection, and this guideline provided our experience and make well reference for fighting against this pandemic worldwide. However, the coronavirus disease 2019 (COVID-19) is a new disease, our awareness and knowledge are gradually increasing based on the ongoing research findings and clinical practice experience; hence, the strategies of diagnosis and treatment are also continually updated. In this letter, we answered one comment on our guideline and provided the newest diagnostic criteria of “suspected case” and “confirmed case” according to the latest Diagnosis and Treatment Guidelines for COVID-19 (seventh version) that issued by the National Health Committee of the People’s Republic of China.",73,"['february', 'team', 'published', 'rapid', 'advice', 'guideline', 'diagnosis', 'treatment', 'novel', 'coronavirus', 'ncov', 'infection', 'guideline', 'provided', 'experience', 'make', 'well', 'reference', 'fighting', 'pandemic', 'worldwide', 'however', 'coronavirus', 'disease', 'covid', 'new', 'disease', 'awareness', 'knowledge', 'gradually', 'increasing', 'based', 'ongoing', 'research', 'findings', 'clinical', 'practice', 'experience', 'hence', 'strategies', 'diagnosis', 'treatment', 'also', 'continually', 'updated', 'letter', 'answered', 'one', 'comment', 'guideline', 'provided', 'newest', 'diagnostic', 'criteria', 'suspected', 'case', 'confirmed', 'case', 'according', 'latest', 'diagnosis', 'treatment', 'guidelines', 'covid', 'seventh', 'version', 'issued', 'national', 'health', 'committee', 'people', 'republic', 'china']",en
1ee0523d2f7445619762d4829272d4ac,"The COVID-19 pandemic has resulted in massive disruptions in global supply chains. Nigeria is particularly vulnerable with respect to pharmaceuticals since there is reduced local production and about 70% of the drug supply is imported creating a huge supply–demand disparity particularly in times like COVID-19. Nigeria is in need of huge quantities of quality-assured health commodities to effectively respond to the pandemic. Significant shortages of other essential medicines and medical products across the country could be imminent. Drug scarcity in Nigeria during the COVID-19 pandemic period is because of several accumulated factors, majorly as a result of global lockdown, decreased manufacturing, unaddressed regulatory affairs, poor access to resources by the population, lack of buffer stocks, security instability, and poor funding of the healthcare system. This situation if left unattended, could cause serious drawbacks to the health of the populace as well as the quality of life of Nigerians amid the COVID-19 Pandemic. Appropriate measures should be directed to ensure ethical processes on drug production, importation, pricing, and distribution to avoid such events during unavoidable scenarios, like the COVID-19 pandemic and other public health emergencies.",118,"['covid', 'pandemic', 'resulted', 'massive', 'disruptions', 'global', 'supply', 'chains', 'nigeria', 'particularly', 'vulnerable', 'respect', 'pharmaceuticals', 'since', 'reduced', 'local', 'production', 'drug', 'supply', 'imported', 'creating', 'huge', 'supply', 'demand', 'disparity', 'particularly', 'times', 'like', 'covid', 'nigeria', 'need', 'huge', 'quantities', 'quality', 'assured', 'health', 'commodities', 'effectively', 'respond', 'pandemic', 'significant', 'shortages', 'essential', 'medicines', 'medical', 'products', 'across', 'country', 'could', 'imminent', 'drug', 'scarcity', 'nigeria', 'covid', 'pandemic', 'period', 'several', 'accumulated', 'factors', 'majorly', 'result', 'global', 'lockdown', 'decreased', 'manufacturing', 'unaddressed', 'regulatory', 'affairs', 'poor', 'access', 'resources', 'population', 'lack', 'buffer', 'stocks', 'security', 'instability', 'poor', 'funding', 'healthcare', 'system', 'situation', 'left', 'unattended', 'could', 'cause', 'serious', 'drawbacks', 'health', 'populace', 'well', 'quality', 'life', 'nigerians', 'amid', 'covid', 'pandemic', 'appropriate', 'measures', 'directed', 'ensure', 'ethical', 'processes', 'drug', 'production', 'importation', 'pricing', 'distribution', 'avoid', 'events', 'unavoidable', 'scenarios', 'like', 'covid', 'pandemic', 'public', 'health', 'emergencies']",en
bbd7986fc93544a78108707f8653d83b,"The coronavirus disease (COVID-19) pandemic has placed enormous pressures on the Canadian healthcare system. Patients are expected to stay home in order to contain the spread of the virus, but understandably have numerous questions and concerns about their health. With physical distancing being of utmost importance during the pandemic, much of healthcare has been forced to move online or over the telephone. Virtual healthcare, in the form of video calls, email, or telephone calls with patients, can significantly enhance access to healthcare. Many clinics have moved their appointments online, and physicians are seeing their patients by means of online video calls. Similarly, patients are refilling their prescriptions online and calling pharmacists whenever they have questions about their medications or medical conditions. Pharmacists are considered the most accessible primary care providers, so it is crucial for patients to know that pharmacists are there to support them throughout the pandemic.",84,"['coronavirus', 'disease', 'covid', 'pandemic', 'placed', 'enormous', 'pressures', 'canadian', 'healthcare', 'system', 'patients', 'expected', 'stay', 'home', 'order', 'contain', 'spread', 'virus', 'understandably', 'numerous', 'questions', 'concerns', 'health', 'physical', 'distancing', 'utmost', 'importance', 'pandemic', 'much', 'healthcare', 'forced', 'move', 'online', 'telephone', 'virtual', 'healthcare', 'form', 'video', 'calls', 'email', 'telephone', 'calls', 'patients', 'significantly', 'enhance', 'access', 'healthcare', 'many', 'clinics', 'moved', 'appointments', 'online', 'physicians', 'seeing', 'patients', 'means', 'online', 'video', 'calls', 'similarly', 'patients', 'refilling', 'prescriptions', 'online', 'calling', 'pharmacists', 'whenever', 'questions', 'medications', 'medical', 'conditions', 'pharmacists', 'considered', 'accessible', 'primary', 'care', 'providers', 'crucial', 'patients', 'know', 'pharmacists', 'support', 'throughout', 'pandemic']",en
7ba7922844764489bbb1b51db8e997f8,"In the fight against COVID-19, frontline health workers have been vital to keeping the pandemic at bay, but recognition of individual professions’ efforts have been inconsistent at all levels. Pharmacists around the world have continued to provide direct patient care and perform frontline duties for their communities during this pandemic, but are often relegated to the background and overlooked when frontline workers are heralded. Community pharmacists are the most accessible healthcare practitioners, which is further proven during the pandemic as they continued to provide direct patient care despite restrictions imposed by the government due to the pandemic. Due to the inaccessibility of other healthcare practitioners during this time, community pharmacists have reduced the burden on the healthcare system by diverting the influx of patients away from hospitals through triaging and screening patients. Community pharmacists have played various roles in supporting the healthcare system during COVID-19: delivering medications to patients, educating patients on telehealth services, assessing patients for renewal of chronic medications, performing consultations on minor ailments, clarifying misconceptions about COVID-19 treatments, and contributing to COVID-19 screening. Alongside ICU nurses, physicians, and respiratory therapists, hospital pharmacists have been part of the COVID-19 efforts and their roles include management of drug shortages, development of treatment protocols, participation of patient rounds, interpretation of lab results for COVID-19, participant recruitment for clinical trials, exploration of new drugs, medication management advice, and antimicrobial stewardship. Further support from pharmacists will be needed once a vaccine is launched in order to reach population-wide coverage. Amid COVID-19, pharmacists have not stopped working as frontline workers and they should be recognized as such.",160,"['fight', 'covid', 'frontline', 'health', 'workers', 'vital', 'keeping', 'pandemic', 'bay', 'recognition', 'individual', 'professions', 'efforts', 'inconsistent', 'levels', 'pharmacists', 'around', 'world', 'continued', 'provide', 'direct', 'patient', 'care', 'perform', 'frontline', 'duties', 'communities', 'pandemic', 'often', 'relegated', 'background', 'overlooked', 'frontline', 'workers', 'heralded', 'community', 'pharmacists', 'accessible', 'healthcare', 'practitioners', 'proven', 'pandemic', 'continued', 'provide', 'direct', 'patient', 'care', 'despite', 'restrictions', 'imposed', 'government', 'due', 'pandemic', 'due', 'inaccessibility', 'healthcare', 'practitioners', 'time', 'community', 'pharmacists', 'reduced', 'burden', 'healthcare', 'system', 'diverting', 'influx', 'patients', 'away', 'hospitals', 'triaging', 'screening', 'patients', 'community', 'pharmacists', 'played', 'various', 'roles', 'supporting', 'healthcare', 'system', 'covid', 'delivering', 'medications', 'patients', 'educating', 'patients', 'telehealth', 'services', 'assessing', 'patients', 'renewal', 'chronic', 'medications', 'performing', 'consultations', 'minor', 'ailments', 'clarifying', 'misconceptions', 'covid', 'treatments', 'contributing', 'covid', 'screening', 'alongside', 'icu', 'nurses', 'physicians', 'respiratory', 'therapists', 'hospital', 'pharmacists', 'part', 'covid', 'efforts', 'roles', 'include', 'management', 'drug', 'shortages', 'development', 'treatment', 'protocols', 'participation', 'patient', 'rounds', 'interpretation', 'lab', 'results', 'covid', 'participant', 'recruitment', 'clinical', 'trials', 'exploration', 'new', 'drugs', 'medication', 'management', 'advice', 'antimicrobial', 'stewardship', 'support', 'pharmacists', 'needed', 'vaccine', 'launched', 'order', 'reach', 'population', 'wide', 'coverage', 'amid', 'covid', 'pharmacists', 'stopped', 'working', 'frontline', 'workers', 'recognized']",en
d323144ac6a54551bd0de5f274a26d9c,"Over the last year, the dangerous severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has spread rapidly around the world. Malaysia has not been excluded from this COVID-19 pandemic. The resurgence of COVID-19 cases has overwhelmed the public healthcare system and overloaded the healthcare resources. Ministry of Health (MOH) Malaysia has adopted an Emergency Ordinance (EO) to instruct private hospitals to receive both COVID-19 and non-COVID-19 patients to reduce the strain on public facilities. The treatment of COVID-19 patients at private hospitals could help to boost the bed and critical care occupancy. However, with the absence of insurance coverage because COVID-19 is categorised as pandemic-related diseases, there are some challenges and opportunities posed by the treatment fees management. Another major issue in the collaboration between public and private hospitals is the willingness of private medical consultants to participate in the management of COVID-19 patients, because medical consultants in private hospitals in Malaysia are not hospital employees, but what are termed “private contractors” who provide patient care services to the hospitals. Other collaborative measures with private healthcare providers, e.g. tele-conferencing by private medical clinics to monitor COVID-19 patients and the rollout of national vaccination programme. The public and private healthcare partnership must be enhanced, and continue to find effective ways to collaborate further to combat the pandemic. The MOH, private healthcare sectors and insurance providers need to have a synergistic COVID-19 treatment plans to ensure public as well as insurance policy holders have equal opportunities for COVID-19 screening tests, vaccinations and treatment.",161,"['last', 'year', 'dangerous', 'severe', 'acute', 'respiratory', 'syndrome', 'coronavirus', 'sars', 'cov', 'spread', 'rapidly', 'around', 'world', 'malaysia', 'excluded', 'covid', 'pandemic', 'resurgence', 'covid', 'cases', 'overwhelmed', 'public', 'healthcare', 'system', 'overloaded', 'healthcare', 'resources', 'ministry', 'health', 'moh', 'malaysia', 'adopted', 'emergency', 'ordinance', 'eo', 'instruct', 'private', 'hospitals', 'receive', 'covid', 'non', 'covid', 'patients', 'reduce', 'strain', 'public', 'facilities', 'treatment', 'covid', 'patients', 'private', 'hospitals', 'could', 'help', 'boost', 'bed', 'critical', 'care', 'occupancy', 'however', 'absence', 'insurance', 'coverage', 'covid', 'categorised', 'pandemic', 'related', 'diseases', 'challenges', 'opportunities', 'posed', 'treatment', 'fees', 'management', 'another', 'major', 'issue', 'collaboration', 'public', 'private', 'hospitals', 'willingness', 'private', 'medical', 'consultants', 'participate', 'management', 'covid', 'patients', 'medical', 'consultants', 'private', 'hospitals', 'malaysia', 'hospital', 'employees', 'termed', 'private', 'contractors', 'provide', 'patient', 'care', 'services', 'hospitals', 'collaborative', 'measures', 'private', 'healthcare', 'providers', 'e', 'g', 'tele', 'conferencing', 'private', 'medical', 'clinics', 'monitor', 'covid', 'patients', 'rollout', 'national', 'vaccination', 'programme', 'public', 'private', 'healthcare', 'partnership', 'must', 'enhanced', 'continue', 'find', 'effective', 'ways', 'collaborate', 'combat', 'pandemic', 'moh', 'private', 'healthcare', 'sectors', 'insurance', 'providers', 'need', 'synergistic', 'covid', 'treatment', 'plans', 'ensure', 'public', 'well', 'insurance', 'policy', 'holders', 'equal', 'opportunities', 'covid', 'screening', 'tests', 'vaccinations', 'treatment']",en
f57db3b1d7734caa96c0fa8740705745,"Universal health coverage (UHC) is meant to access the key health services including disease prevention, treatment, rehabilitation, and health promotion.  UHC varies according to demographics, epidemiology, and technology-based trends, as well as according to people’s expectations. Globally, the transition towards UHC has been associated with the intent of improving accessibility and affordability of healthcare. The COVID-19 pandemic has disrupted the health systems of even the most developed economies of the world in an unprecedented manner. The situation is also very challenging for the countries with the existing health inequities as well as the countries with the developing healthcare systems. This has amplified the need to accelerate efforts to build strong and resilient health systems to achieve progress towards UHC. This commentary discusses a global overview of UHC in the wake of COVID19. It also highlights the initiatives taken by Pakistan to promote the goals of UHC.",88,"['universal', 'health', 'coverage', 'uhc', 'meant', 'access', 'key', 'health', 'services', 'including', 'disease', 'prevention', 'treatment', 'rehabilitation', 'health', 'promotion', 'uhc', 'varies', 'according', 'demographics', 'epidemiology', 'technology', 'based', 'trends', 'well', 'according', 'people', 'expectations', 'globally', 'transition', 'towards', 'uhc', 'associated', 'intent', 'improving', 'accessibility', 'affordability', 'healthcare', 'covid', 'pandemic', 'disrupted', 'health', 'systems', 'even', 'developed', 'economies', 'world', 'unprecedented', 'manner', 'situation', 'also', 'challenging', 'countries', 'existing', 'health', 'inequities', 'well', 'countries', 'developing', 'healthcare', 'systems', 'amplified', 'need', 'accelerate', 'efforts', 'build', 'strong', 'resilient', 'health', 'systems', 'achieve', 'progress', 'towards', 'uhc', 'commentary', 'discusses', 'global', 'overview', 'uhc', 'wake', 'also', 'highlights', 'initiatives', 'taken', 'pakistan', 'promote', 'goals', 'uhc']",en
a375568297194348b21b754675360a68,"SARS-CoV2 is dramatically impacting the global population. Worldwide, pharmacists are changing their roles and being increasingly recognized for their role as essential service providers. This commentary provides some examples collected from Asia, Europe, the Americas and Africa, ranging from essential services to meet human rights basic needs, extended generalist services developed to ensure continuity of care and supply of essential medicines to the development of differentiated extended responsibilities in emergency care. All examples were collected using a network of pharmacists from 27 countries, representing various areas of pharmacy practice, education and research and outreaching to include patient advocates. Selected services illustrate good practice, capability to adapt and contribution to universal health coverage. Above all, it demonstrates the commitment and innovation of the pharmaceutical workforce in the fight against COVID-19.",82,"['sars', 'dramatically', 'impacting', 'global', 'population', 'worldwide', 'pharmacists', 'changing', 'roles', 'increasingly', 'recognized', 'role', 'essential', 'service', 'providers', 'commentary', 'provides', 'examples', 'collected', 'asia', 'europe', 'americas', 'africa', 'ranging', 'essential', 'services', 'meet', 'human', 'rights', 'basic', 'needs', 'extended', 'generalist', 'services', 'developed', 'ensure', 'continuity', 'care', 'supply', 'essential', 'medicines', 'development', 'differentiated', 'extended', 'responsibilities', 'emergency', 'care', 'examples', 'collected', 'using', 'network', 'pharmacists', 'countries', 'representing', 'various', 'areas', 'pharmacy', 'practice', 'education', 'research', 'outreaching', 'include', 'patient', 'advocates', 'selected', 'services', 'illustrate', 'good', 'practice', 'capability', 'adapt', 'contribution', 'universal', 'health', 'coverage', 'demonstrates', 'commitment', 'innovation', 'pharmaceutical', 'workforce', 'fight', 'covid']",en
