uuid,abstract,n_tokens_abstract,tokens_abstract,language
3051af57f1654518b9d079d0bfafa627,"Vaccines are urgently needed to combat the global coronavirus disease 2019 (COVID-19) pandemic, and testing of candidate vaccines in an appropriate non-human primate (NHP) model is a critical step in the process. Infection of African green monkeys (AGM) with a low passage human isolate of SARS-CoV-2 by aerosol or mucosal exposure resulted in mild clinical infection with a transient decrease in lung tidal volume. Imaging with human clinical-grade 18F-fluoro-2-deoxy-D-glucose positron emission tomography (18F-FDG PET) co-registered with computed tomography (CT) revealed pulmonary lesions at 4 days post-infection (dpi) that resolved over time. Infectious virus was shed from both respiratory and gastrointestinal (GI) tracts in all animals in a biphasic manner, first between 2–7 dpi followed by a recrudescence at 14–21 dpi. Viral RNA (vRNA) was found throughout both respiratory and gastrointestinal systems at necropsy with higher levels of vRNA found within the GI tract tissues. All animals seroconverted simultaneously for IgM and IgG, which has also been documented in human COVID-19 cases. Young AGM represent an species to study mild/subclinical COVID-19 disease and with possible insights into live virus shedding. Future vaccine evaluation can be performed in AGM with correlates of efficacy being lung lesions by PET/CT, virus shedding, and tissue viral load.",142,"['vaccines', 'urgently', 'needed', 'combat', 'global', 'coronavirus', 'disease', 'covid', 'pandemic', 'testing', 'candidate', 'vaccines', 'appropriate', 'non', 'human', 'primate', 'nhp', 'model', 'critical', 'step', 'process', 'infection', 'african', 'green', 'monkeys', 'agm', 'low', 'passage', 'human', 'isolate', 'sars', 'cov', 'aerosol', 'mucosal', 'exposure', 'resulted', 'mild', 'clinical', 'infection', 'transient', 'decrease', 'lung', 'tidal', 'volume', 'imaging', 'human', 'clinical', 'grade', 'fluoro', 'deoxy', 'glucose', 'positron', 'emission', 'tomography', 'fdg', 'pet', 'co', 'registered', 'computed', 'tomography', 'ct', 'revealed', 'pulmonary', 'lesions', 'days', 'post', 'infection', 'dpi', 'resolved', 'time', 'infectious', 'virus', 'shed', 'respiratory', 'gastrointestinal', 'gi', 'tracts', 'animals', 'biphasic', 'manner', 'first', 'dpi', 'followed', 'recrudescence', 'dpi', 'viral', 'rna', 'vrna', 'found', 'throughout', 'respiratory', 'gastrointestinal', 'systems', 'necropsy', 'higher', 'levels', 'vrna', 'found', 'within', 'gi', 'tract', 'tissues', 'animals', 'seroconverted', 'simultaneously', 'igm', 'igg', 'also', 'documented', 'human', 'covid', 'cases', 'young', 'agm', 'represent', 'species', 'study', 'mild', 'subclinical', 'covid', 'disease', 'possible', 'insights', 'live', 'virus', 'shedding', 'future', 'vaccine', 'evaluation', 'performed', 'agm', 'correlates', 'efficacy', 'lung', 'lesions', 'pet', 'ct', 'virus', 'shedding', 'tissue', 'viral', 'load']",en
6d9df60932fa4a7e98d23090dcd9a0ff,"Cytokine storm is suggested as one of the major pathological characteristics of SARS-CoV-2 infection, although the mechanism for initiation of a hyper-inflammatory response, and multi-organ damage from viral infection is poorly understood. In this virus-cell interaction study, we observed that SARS-CoV-2 infection or viral spike protein expression alone inhibited angiotensin converting enzyme-2 (ACE2) receptor protein expression. The spike protein promoted an angiotensin II type 1 receptor (AT1) mediated signaling cascade, induced the transcriptional regulatory molecules NF-κB and AP-1/c-Fos via MAPK activation, and increased IL-6 release. SARS-CoV-2 infected patient sera contained elevated levels of IL-6 and soluble IL-6R. Up-regulated AT1 receptor signaling also influenced the release of extracellular soluble IL-6R by the induction of the ADAM-17 protease. Use of the AT1 receptor antagonist, Candesartan cilexetil, resulted in down-regulation of IL-6/soluble IL-6R release in spike expressing cells. Phosphorylation of STAT3 at the Tyr705 residue plays an important role as a transcriptional inducer for SOCS3 and MCP-1 expression. Further study indicated that inhibition of STAT3 Tyr705 phosphorylation in SARS-CoV-2 infected and viral spike protein expressing epithelial cells did not induce SOCS3 and MCP-1 expression. Introduction of culture supernatant from SARS-CoV-2 spike expressing cells on a model human liver endothelial Cell line (TMNK-1), where transmembrane IL-6R is poorly expressed, resulted in the induction of STAT3 Tyr705 phosphorylation as well as MCP-1 expression. In conclusion, our results indicated that the presence of SARS-CoV-2 spike protein in epithelial cells promotes IL-6 trans-signaling by activation of the AT1 axis to initiate coordination of a hyper-inflammatory response.",176,"['cytokine', 'storm', 'suggested', 'one', 'major', 'pathological', 'characteristics', 'sars', 'cov', 'infection', 'although', 'mechanism', 'initiation', 'hyper', 'inflammatory', 'response', 'multi', 'organ', 'damage', 'viral', 'infection', 'poorly', 'understood', 'virus', 'cell', 'interaction', 'study', 'observed', 'sars', 'cov', 'infection', 'viral', 'spike', 'protein', 'expression', 'alone', 'inhibited', 'angiotensin', 'converting', 'enzyme', 'receptor', 'protein', 'expression', 'spike', 'protein', 'promoted', 'angiotensin', 'ii', 'type', 'receptor', 'mediated', 'signaling', 'cascade', 'induced', 'transcriptional', 'regulatory', 'molecules', 'nf', 'κb', 'ap', 'c', 'fos', 'via', 'mapk', 'activation', 'increased', 'il', 'release', 'sars', 'cov', 'infected', 'patient', 'sera', 'contained', 'elevated', 'levels', 'il', 'soluble', 'il', 'regulated', 'receptor', 'signaling', 'also', 'influenced', 'release', 'extracellular', 'soluble', 'il', 'induction', 'adam', 'protease', 'use', 'receptor', 'antagonist', 'candesartan', 'cilexetil', 'resulted', 'regulation', 'il', 'soluble', 'il', 'release', 'spike', 'expressing', 'cells', 'phosphorylation', 'residue', 'plays', 'important', 'role', 'transcriptional', 'inducer', 'mcp', 'expression', 'study', 'indicated', 'inhibition', 'phosphorylation', 'sars', 'cov', 'infected', 'viral', 'spike', 'protein', 'expressing', 'epithelial', 'cells', 'induce', 'mcp', 'expression', 'introduction', 'culture', 'supernatant', 'sars', 'cov', 'spike', 'expressing', 'cells', 'model', 'human', 'liver', 'endothelial', 'cell', 'line', 'tmnk', 'transmembrane', 'il', 'poorly', 'expressed', 'resulted', 'induction', 'phosphorylation', 'well', 'mcp', 'expression', 'conclusion', 'results', 'indicated', 'presence', 'sars', 'cov', 'spike', 'protein', 'epithelial', 'cells', 'promotes', 'il', 'trans', 'signaling', 'activation', 'axis', 'initiate', 'coordination', 'hyper', 'inflammatory', 'response']",en
768b5bea478c4d9ebc055dc337870e19,"COVID-19 is a global crisis of unimagined dimensions. Currently, Remedesivir is only fully licensed FDA therapeutic. A major target of the vaccine effort is the SARS-CoV-2 spike-hACE2 interaction, and assessment of efficacy relies on time consuming neutralization assay. Here, we developed a cell fusion assay based upon spike-hACE2 interaction. The system was tested by transient co-transfection of 293T cells, which demonstrated good correlation with standard spike pseudotyping for inhibition by sera and biologics. Then established stable cell lines were very well behaved and gave even better correlation with pseudotyping results, after a short, overnight co-incubation. Results with the stable cell fusion assay also correlated well with those of a live virus assay. In summary we have established a rapid, reliable, and reproducible cell fusion assay that will serve to complement the other neutralization assays currently in use, is easy to implement in most laboratories, and may serve as the basis for high throughput screens to identify inhibitors of SARS-CoV-2 virus-cell binding and entry.",107,"['covid', 'global', 'crisis', 'unimagined', 'dimensions', 'currently', 'remedesivir', 'fully', 'licensed', 'fda', 'therapeutic', 'major', 'target', 'vaccine', 'effort', 'sars', 'cov', 'spike', 'interaction', 'assessment', 'efficacy', 'relies', 'time', 'consuming', 'neutralization', 'assay', 'developed', 'cell', 'fusion', 'assay', 'based', 'upon', 'spike', 'interaction', 'system', 'tested', 'transient', 'co', 'transfection', 'cells', 'demonstrated', 'good', 'correlation', 'standard', 'spike', 'pseudotyping', 'inhibition', 'sera', 'biologics', 'established', 'stable', 'cell', 'lines', 'well', 'behaved', 'gave', 'even', 'better', 'correlation', 'pseudotyping', 'results', 'short', 'overnight', 'co', 'incubation', 'results', 'stable', 'cell', 'fusion', 'assay', 'also', 'correlated', 'well', 'live', 'virus', 'assay', 'summary', 'established', 'rapid', 'reliable', 'reproducible', 'cell', 'fusion', 'assay', 'serve', 'complement', 'neutralization', 'assays', 'currently', 'use', 'easy', 'implement', 'laboratories', 'may', 'serve', 'basis', 'high', 'throughput', 'screens', 'identify', 'inhibitors', 'sars', 'cov', 'virus', 'cell', 'binding', 'entry']",en
ac3e6cb3e38b4e2199fa03b15ed42f10,"Health outcomes following infection with Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) are remarkably variable. The way the virus spreads inside hosts, and how this spread interacts with host immunity and physiology, is likely to determine variation in health outcomes. Decades of data and dynamical analyses of how other viruses spread and interact with host cells could shed light on SARS-CoV-2 within-host trajectories. We review how common axes of variation in within-host dynamics and emergent pathology (such as age and sex) might be combined with ecological principles to understand the case of SARS-CoV-2. We highlight pitfalls in application of existing theoretical frameworks relevant to the complexity of the within-host context and frame the discussion in terms of growing knowledge of the biology of SARS-CoV-2. Viewing health outcomes for SARS-CoV-2 through the lens of ecological models underscores the value of repeated measures on individuals, especially since many lines of evidence suggest important contingence on trajectory.",105,"['health', 'outcomes', 'following', 'infection', 'severe', 'acute', 'respiratory', 'syndrome', 'coronavirus', 'sars', 'cov', 'remarkably', 'variable', 'way', 'virus', 'spreads', 'inside', 'hosts', 'spread', 'interacts', 'host', 'immunity', 'physiology', 'likely', 'determine', 'variation', 'health', 'outcomes', 'decades', 'data', 'dynamical', 'analyses', 'viruses', 'spread', 'interact', 'host', 'cells', 'could', 'shed', 'light', 'sars', 'cov', 'within', 'host', 'trajectories', 'review', 'common', 'axes', 'variation', 'within', 'host', 'dynamics', 'emergent', 'pathology', 'age', 'sex', 'might', 'combined', 'ecological', 'principles', 'understand', 'case', 'sars', 'cov', 'highlight', 'pitfalls', 'application', 'existing', 'theoretical', 'frameworks', 'relevant', 'complexity', 'within', 'host', 'context', 'frame', 'discussion', 'terms', 'growing', 'knowledge', 'biology', 'sars', 'cov', 'viewing', 'health', 'outcomes', 'sars', 'cov', 'lens', 'ecological', 'models', 'underscores', 'value', 'repeated', 'measures', 'individuals', 'especially', 'since', 'many', 'lines', 'evidence', 'suggest', 'important', 'contingence', 'trajectory']",en
49267477cf54475e88662dd3ad7e1867,"The COVID-19 has emerged as an epidemic, causing severe pneumonia with a high infection rate globally. To better understand the pathogenesis caused by SARS-CoV-2, we developed a rhesus macaque model to mimic natural infection via the nasal route, resulting in the SARS-CoV-2 virus shedding in the nose and stool up to 27 days. Importantly, we observed the pathological progression of marked interstitial pneumonia in the infected animals on 5–7 dpi, with virus dissemination widely occurring in the lower respiratory tract and lymph nodes, and viral RNA was consistently detected from 5 to 21 dpi. During the infection period, the kinetics response of T cells was revealed to contribute to COVID-19 progression. Our findings implied that the antiviral response of T cells was suppressed after 3 days post infection, which might be related to increases in the Treg cell population in PBMCs. Moreover, two waves of the enhanced production of cytokines (TGF-α, IL-4, IL-6, GM-CSF, IL-10, IL-15, IL-1β), chemokines (MCP-1/CCL2, IL-8/CXCL8, and MIP-1β/CCL4) were detected in lung tissue. Our data collected from this model suggested that T cell response and cytokine/chemokine changes in lung should be considered as evaluation parameters for COVID-19 treatment and vaccine development, besides of observation of virus shedding and pathological analysis.",128,"['covid', 'emerged', 'epidemic', 'causing', 'severe', 'pneumonia', 'high', 'infection', 'rate', 'globally', 'better', 'understand', 'pathogenesis', 'caused', 'sars', 'cov', 'developed', 'rhesus', 'macaque', 'model', 'mimic', 'natural', 'infection', 'via', 'nasal', 'route', 'resulting', 'sars', 'cov', 'virus', 'shedding', 'nose', 'stool', 'days', 'importantly', 'observed', 'pathological', 'progression', 'marked', 'interstitial', 'pneumonia', 'infected', 'animals', 'dpi', 'virus', 'dissemination', 'widely', 'occurring', 'lower', 'respiratory', 'tract', 'lymph', 'nodes', 'viral', 'rna', 'consistently', 'detected', 'dpi', 'infection', 'period', 'kinetics', 'response', 'cells', 'revealed', 'contribute', 'covid', 'progression', 'findings', 'implied', 'antiviral', 'response', 'cells', 'suppressed', 'days', 'post', 'infection', 'might', 'related', 'increases', 'treg', 'cell', 'population', 'pbmcs', 'moreover', 'two', 'waves', 'enhanced', 'production', 'cytokines', 'tgf', 'α', 'il', 'il', 'gm', 'csf', 'il', 'il', 'il', 'chemokines', 'mcp', 'il', 'mip', 'detected', 'lung', 'tissue', 'data', 'collected', 'model', 'suggested', 'cell', 'response', 'cytokine', 'chemokine', 'changes', 'lung', 'considered', 'evaluation', 'parameters', 'covid', 'treatment', 'vaccine', 'development', 'besides', 'observation', 'virus', 'shedding', 'pathological', 'analysis']",en
2ea8c4b362a94a2ba3033329bbb6aca0,"There is an urgent need for effective therapeutic interventions against SARS-CoV-2, including new variants that continue to arise. Neutralizing monoclonal antibodies have shown promise in clinical studies. We investigated the therapeutic efficacy of a combination of two potent monoclonal antibodies, C135-LS and C144-LS that carry half-life extension mutations, in the rhesus macaque model of COVID-19. Twelve young adult macaques (three groups of four animals) were inoculated intranasally and intra-tracheally with a high dose of SARS-CoV-2 and 24 hours later, treated intravenously with a high (40 mg/kg) or low (12 mg/kg) dose of the C135-LS and C144-LS antibody combination, or a control monoclonal antibody. Animals were monitored for 7 days. Compared to the control animals, animals treated with either dose of the anti-SARS-CoV-2 antibodies showed similarly improved clinical scores, lower levels of virus replication in upper and lower respiratory tract, and significantly reduced interstitial pneumonia, as measured by comprehensive lung histology. In conclusion, this study provides proof-of-concept in support of further clinical development of these monoclonal antibodies against COVID-19 during early infection.",120,"['urgent', 'need', 'effective', 'therapeutic', 'interventions', 'sars', 'cov', 'including', 'new', 'variants', 'continue', 'arise', 'neutralizing', 'monoclonal', 'antibodies', 'shown', 'promise', 'clinical', 'studies', 'investigated', 'therapeutic', 'efficacy', 'combination', 'two', 'potent', 'monoclonal', 'antibodies', 'ls', 'ls', 'carry', 'half', 'life', 'extension', 'mutations', 'rhesus', 'macaque', 'model', 'covid', 'twelve', 'young', 'adult', 'macaques', 'three', 'groups', 'four', 'animals', 'inoculated', 'intranasally', 'intra', 'tracheally', 'high', 'dose', 'sars', 'cov', 'hours', 'later', 'treated', 'intravenously', 'high', 'mg', 'kg', 'low', 'mg', 'kg', 'dose', 'ls', 'ls', 'antibody', 'combination', 'control', 'monoclonal', 'antibody', 'animals', 'monitored', 'days', 'compared', 'control', 'animals', 'animals', 'treated', 'either', 'dose', 'anti', 'sars', 'cov', 'antibodies', 'showed', 'similarly', 'improved', 'clinical', 'scores', 'lower', 'levels', 'virus', 'replication', 'upper', 'lower', 'respiratory', 'tract', 'significantly', 'reduced', 'interstitial', 'pneumonia', 'measured', 'comprehensive', 'lung', 'histology', 'conclusion', 'study', 'provides', 'proof', 'concept', 'support', 'clinical', 'development', 'monoclonal', 'antibodies', 'covid', 'early', 'infection']",en
aeea5854a1a04c658b5a74b58df7b24f,"Tracking evolution of the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) within infected individuals will help elucidate coronavirus disease 2019 (COVID-19) pathogenesis and inform use of antiviral interventions. In this study, we developed an approach for sequencing the region encoding the SARS-CoV-2 virion surface proteins from large numbers of individual virus RNA genomes per sample. We applied this approach to the WA-1 reference clinical isolate of SARS-CoV-2 passaged in vitro and to upper respiratory samples from 7 study participants with COVID-19. SARS-CoV-2 genomes from cell culture were diverse, including 18 haplotypes with non-synonymous mutations clustered in the spike NH2-terminal domain (NTD) and furin cleavage site regions. By contrast, cross-sectional analysis of samples from participants with COVID-19 showed fewer virus variants, without structural clustering of mutations. However, longitudinal analysis in one individual revealed 4 virus haplotypes bearing 3 independent mutations in a spike NTD epitope targeted by autologous antibodies. These mutations arose coincident with a 6.2-fold rise in serum binding to spike and a transient increase in virus burden. We conclude that SARS-CoV-2 exhibits a capacity for rapid genetic adaptation that becomes detectable in vivo with the onset of humoral immunity, with the potential to contribute to delayed virologic clearance in the acute setting.",142,"['tracking', 'evolution', 'severe', 'acute', 'respiratory', 'syndrome', 'coronavirus', 'sars', 'cov', 'within', 'infected', 'individuals', 'help', 'elucidate', 'coronavirus', 'disease', 'covid', 'pathogenesis', 'inform', 'use', 'antiviral', 'interventions', 'study', 'developed', 'approach', 'sequencing', 'region', 'encoding', 'sars', 'cov', 'virion', 'surface', 'proteins', 'large', 'numbers', 'individual', 'virus', 'rna', 'genomes', 'per', 'sample', 'applied', 'approach', 'wa', 'reference', 'clinical', 'isolate', 'sars', 'cov', 'passaged', 'vitro', 'upper', 'respiratory', 'samples', 'study', 'participants', 'covid', 'sars', 'cov', 'genomes', 'cell', 'culture', 'diverse', 'including', 'haplotypes', 'non', 'synonymous', 'mutations', 'clustered', 'spike', 'terminal', 'domain', 'ntd', 'furin', 'cleavage', 'site', 'regions', 'contrast', 'cross', 'sectional', 'analysis', 'samples', 'participants', 'covid', 'showed', 'fewer', 'virus', 'variants', 'without', 'structural', 'clustering', 'mutations', 'however', 'longitudinal', 'analysis', 'one', 'individual', 'revealed', 'virus', 'haplotypes', 'bearing', 'independent', 'mutations', 'spike', 'ntd', 'epitope', 'targeted', 'autologous', 'antibodies', 'mutations', 'arose', 'coincident', 'fold', 'rise', 'serum', 'binding', 'spike', 'transient', 'increase', 'virus', 'burden', 'conclude', 'sars', 'cov', 'exhibits', 'capacity', 'rapid', 'genetic', 'adaptation', 'becomes', 'detectable', 'vivo', 'onset', 'humoral', 'immunity', 'potential', 'contribute', 'delayed', 'virologic', 'clearance', 'acute', 'setting']",en
dc2e6607ea52423bad07ba9864839e73,"Serological and plasmablast responses and plasmablast-derived IgG monoclonal antibodies (MAbs) have been analysed in three COVID-19 patients with different clinical severities. Potent humoral responses were detected within 3 weeks of onset of illness in all patients and the serological titre was elicited soon after or concomitantly with peripheral plasmablast response. An average of 13.7% and 3.5% of plasmablast-derived MAbs were reactive with virus spike glycoprotein or nucleocapsid, respectively. A subset of anti-spike (10 of 32) antibodies cross-reacted with other betacoronaviruses tested and harboured extensive somatic mutations, indicative of an expansion of memory B cells upon SARS-CoV-2 infection. Fourteen of 32 anti-spike MAbs, including five anti-receptor-binding domain (RBD), three anti-non-RBD S1 and six anti-S2, neutralised wild-type SARS-CoV-2 in independent assays. Anti-RBD MAbs were further grouped into four cross-inhibiting clusters, of which six antibodies from three separate clusters blocked the binding of RBD to ACE2 and five were neutralising. All ACE2-blocking anti-RBD antibodies were isolated from two recovered patients with prolonged fever, which is compatible with substantial ACE2-blocking response in their sera. Finally, the identification of non-competing pairs of neutralising antibodies would offer potential templates for the development of prophylactic and therapeutic agents against SARS-CoV-2.",138,"['serological', 'plasmablast', 'responses', 'plasmablast', 'derived', 'igg', 'monoclonal', 'antibodies', 'mabs', 'analysed', 'three', 'covid', 'patients', 'different', 'clinical', 'severities', 'potent', 'humoral', 'responses', 'detected', 'within', 'weeks', 'onset', 'illness', 'patients', 'serological', 'titre', 'elicited', 'soon', 'concomitantly', 'peripheral', 'plasmablast', 'response', 'average', 'plasmablast', 'derived', 'mabs', 'reactive', 'virus', 'spike', 'glycoprotein', 'nucleocapsid', 'respectively', 'subset', 'anti', 'spike', 'antibodies', 'cross', 'reacted', 'betacoronaviruses', 'tested', 'harboured', 'extensive', 'somatic', 'mutations', 'indicative', 'expansion', 'memory', 'b', 'cells', 'upon', 'sars', 'cov', 'infection', 'fourteen', 'anti', 'spike', 'mabs', 'including', 'five', 'anti', 'receptor', 'binding', 'domain', 'rbd', 'three', 'anti', 'non', 'rbd', 'six', 'anti', 'neutralised', 'wild', 'type', 'sars', 'cov', 'independent', 'assays', 'anti', 'rbd', 'mabs', 'grouped', 'four', 'cross', 'inhibiting', 'clusters', 'six', 'antibodies', 'three', 'separate', 'clusters', 'blocked', 'binding', 'rbd', 'five', 'neutralising', 'blocking', 'anti', 'rbd', 'antibodies', 'isolated', 'two', 'recovered', 'patients', 'prolonged', 'fever', 'compatible', 'substantial', 'blocking', 'response', 'sera', 'finally', 'identification', 'non', 'competing', 'pairs', 'neutralising', 'antibodies', 'would', 'offer', 'potential', 'templates', 'development', 'prophylactic', 'therapeutic', 'agents', 'sars', 'cov']",en
58e7058f83414db38e1728a08f5549ff,"SARS-CoV-2 uses the human ACE2 (hACE2) receptor for cell attachment and entry, with mouse ACE2 (mACE2) unable to support infection. Herein we describe an ACE2-lentivirus system and illustrate its utility for in vitro and in vivo SARS-CoV-2 infection models. Transduction of non-permissive cell lines with hACE2 imparted replication competence, and transduction with mACE2 containing N30D, N31K, F83Y and H353K substitutions, to match hACE2, rescued SARS-CoV-2 replication. Intrapulmonary hACE2-lentivirus transduction of C57BL/6J mice permitted significant virus replication in lung epithelium. RNA-Seq and histological analyses illustrated that this model involved an acute inflammatory disease followed by resolution and tissue repair, with a transcriptomic profile similar to that seen in COVID-19 patients. hACE2-lentivirus transduction of IFNAR-/- and IL-28RA-/- mouse lungs was used to illustrate that loss of type I or III interferon responses have no significant effect on virus replication. However, their importance in driving inflammatory responses was illustrated by RNA-Seq analyses. We also demonstrate the utility of the hACE2-lentivirus transduction system for vaccine evaluation in C57BL/6J mice. The ACE2-lentivirus system thus has broad application in SARS-CoV-2 research, providing a tool for both mutagenesis studies and mouse model development.",120,"['sars', 'cov', 'uses', 'human', 'receptor', 'cell', 'attachment', 'entry', 'mouse', 'unable', 'support', 'infection', 'herein', 'describe', 'lentivirus', 'system', 'illustrate', 'utility', 'vitro', 'vivo', 'sars', 'cov', 'infection', 'models', 'transduction', 'non', 'permissive', 'cell', 'lines', 'imparted', 'replication', 'competence', 'transduction', 'containing', 'substitutions', 'match', 'rescued', 'sars', 'cov', 'replication', 'intrapulmonary', 'lentivirus', 'transduction', 'mice', 'permitted', 'significant', 'virus', 'replication', 'lung', 'epithelium', 'rna', 'seq', 'histological', 'analyses', 'illustrated', 'model', 'involved', 'acute', 'inflammatory', 'disease', 'followed', 'resolution', 'tissue', 'repair', 'transcriptomic', 'profile', 'similar', 'seen', 'covid', 'patients', 'lentivirus', 'transduction', 'ifnar', 'il', 'mouse', 'lungs', 'used', 'illustrate', 'loss', 'type', 'iii', 'interferon', 'responses', 'significant', 'effect', 'virus', 'replication', 'however', 'importance', 'driving', 'inflammatory', 'responses', 'illustrated', 'rna', 'seq', 'analyses', 'also', 'demonstrate', 'utility', 'lentivirus', 'transduction', 'system', 'vaccine', 'evaluation', 'mice', 'lentivirus', 'system', 'thus', 'broad', 'application', 'sars', 'cov', 'research', 'providing', 'tool', 'mutagenesis', 'studies', 'mouse', 'model', 'development']",en
421e8a45984e489e9b1317bc60879cbd,"Viruses are obligate intracellular parasites that make use of the host metabolic machineries to meet their biosynthetic needs. Thus, identifying the host pathways essential for the virus replication may lead to potential targets for therapeutic intervention. The mechanisms and pathways explored by SARS-CoV-2 to support its replication within host cells are not fully known. Lipid droplets (LD) are organelles with major functions in lipid metabolism, energy homeostasis and intracellular transport, and have multiple roles in infections and inflammation. Here we described that monocytes from COVID-19 patients have an increased LD accumulation compared to SARS-CoV-2 negative donors. In vitro, SARS-CoV-2 infection were seen to modulate pathways of lipid synthesis and uptake as monitored by testing for CD36, SREBP-1, PPARγ, and DGAT-1 expression in monocytes and triggered LD formation in different human cell lines. LDs were found in close apposition with SARS-CoV-2 proteins and double-stranded (ds)-RNA in infected Vero cells. Electron microscopy (EM) analysis of SARS-CoV-2 infected Vero cells show viral particles colocalizing with LDs, suggestive that LDs might serve as an assembly platform. Pharmacological modulation of LD formation by inhibition of DGAT-1 with A922500 significantly inhibited SARS-CoV-2 replication as well as reduced production of mediators pro-inflammatory response. Taken together, we demonstrate the essential role of lipid metabolic reprograming and LD formation in SARS-CoV-2 replication and pathogenesis, opening new opportunities for therapeutic strategies to COVID-19.",161,"['viruses', 'obligate', 'intracellular', 'parasites', 'make', 'use', 'host', 'metabolic', 'machineries', 'meet', 'biosynthetic', 'needs', 'thus', 'identifying', 'host', 'pathways', 'essential', 'virus', 'replication', 'may', 'lead', 'potential', 'targets', 'therapeutic', 'intervention', 'mechanisms', 'pathways', 'explored', 'sars', 'cov', 'support', 'replication', 'within', 'host', 'cells', 'fully', 'known', 'lipid', 'droplets', 'ld', 'organelles', 'major', 'functions', 'lipid', 'metabolism', 'energy', 'homeostasis', 'intracellular', 'transport', 'multiple', 'roles', 'infections', 'inflammation', 'described', 'monocytes', 'covid', 'patients', 'increased', 'ld', 'accumulation', 'compared', 'sars', 'cov', 'negative', 'donors', 'vitro', 'sars', 'cov', 'infection', 'seen', 'modulate', 'pathways', 'lipid', 'synthesis', 'uptake', 'monitored', 'testing', 'srebp', 'pparγ', 'dgat', 'expression', 'monocytes', 'triggered', 'ld', 'formation', 'different', 'human', 'cell', 'lines', 'lds', 'found', 'close', 'apposition', 'sars', 'cov', 'proteins', 'double', 'stranded', 'ds', 'rna', 'infected', 'vero', 'cells', 'electron', 'microscopy', 'em', 'analysis', 'sars', 'cov', 'infected', 'vero', 'cells', 'show', 'viral', 'particles', 'colocalizing', 'lds', 'suggestive', 'lds', 'might', 'serve', 'assembly', 'platform', 'pharmacological', 'modulation', 'ld', 'formation', 'inhibition', 'dgat', 'significantly', 'inhibited', 'sars', 'cov', 'replication', 'well', 'reduced', 'production', 'mediators', 'pro', 'inflammatory', 'response', 'taken', 'together', 'demonstrate', 'essential', 'role', 'lipid', 'metabolic', 'reprograming', 'ld', 'formation', 'sars', 'cov', 'replication', 'pathogenesis', 'opening', 'new', 'opportunities', 'therapeutic', 'strategies', 'covid']",en
