uuid,abstract,n_tokens_abstract,tokens_abstract,language
f1fe97f070da4105831a5cead807ad4f,"Bullfighting surgery has gone from being something that the surgeon could be proud of in any setting to being an activity frowned upon from a social point of view, and even in our surgical guild. However, popular bullfighting festivities are still very frequent, with thousands of injured each year, some of them serious. Currently, health care in bullfighting festivals is immersed in a complex problem mainly due to four factors: 1) social and professional discredit; 2) poorly paid professional activity; 3) neglect by professional and academic institutions; and 4) lack of a specific body of doctrine. All this has led to the health care teams in bullfighting surgery being less and less professionalized and more inexperienced, to problems of professional intrusion. Consequently, there is a direct impact on the quality of care provided and on the morbidity and mortality rates of injured participants, with the legal implications that this entails. A restructuring of this situation and the support of professional institutions, especially Medical Associations, and academic institutions, is necessary.",92,"['bullfighting', 'surgery', 'gone', 'something', 'surgeon', 'could', 'proud', 'setting', 'activity', 'frowned', 'upon', 'social', 'point', 'view', 'even', 'surgical', 'guild', 'however', 'popular', 'bullfighting', 'festivities', 'still', 'frequent', 'thousands', 'injured', 'year', 'serious', 'currently', 'health', 'care', 'bullfighting', 'festivals', 'immersed', 'complex', 'problem', 'mainly', 'due', 'four', 'factors', 'social', 'professional', 'discredit', 'poorly', 'paid', 'professional', 'activity', 'neglect', 'professional', 'academic', 'institutions', 'lack', 'specific', 'body', 'doctrine', 'led', 'health', 'care', 'teams', 'bullfighting', 'surgery', 'less', 'less', 'professionalized', 'inexperienced', 'problems', 'professional', 'intrusion', 'consequently', 'direct', 'impact', 'quality', 'care', 'provided', 'morbidity', 'mortality', 'rates', 'injured', 'participants', 'legal', 'implications', 'entails', 'restructuring', 'situation', 'support', 'professional', 'institutions', 'especially', 'medical', 'associations', 'academic', 'institutions', 'necessary']",en
c46d642748d5428d878f017dec7f0c94,"The fast growing body of radical innovation research is fragmented and difficult to overlook. We provide an overview of the most cited journals, authors, and publications and conduct a bibliographic coupling to structure the literature landscape. We identified the following research clusters: management of radical innovations, organizational learning and knowledge, financial aspects of radical innovation, radical innovation adoption and diffusion, radical industry innovations as challenges for incumbents, and radical innovation in specific industries. Based on an in-depth content analysis of these clusters, we identify the following future research opportunities: A systematic compilation of all intra- and extra-organizational management aspects, moderators, and mediators, extending radical innovation research's epistemological basis by adding strategic foresight, further research in individual, group (team), organizational, and inter-organizational capabilities required for radical innovation, a managerial perspective on adoption and diffusion of radical innovations, applying portfolio theory and real options theory to radical innovation research, stronger research efforts on coping strategies for firms faced with competitors' radical innovations, and intensifying both industry-specific and cross-industry research.",118,"['fast', 'growing', 'body', 'radical', 'innovation', 'research', 'fragmented', 'difficult', 'overlook', 'provide', 'overview', 'cited', 'journals', 'authors', 'publications', 'conduct', 'bibliographic', 'coupling', 'structure', 'literature', 'landscape', 'identified', 'following', 'research', 'clusters', 'management', 'radical', 'innovations', 'organizational', 'learning', 'knowledge', 'financial', 'aspects', 'radical', 'innovation', 'radical', 'innovation', 'adoption', 'diffusion', 'radical', 'industry', 'innovations', 'challenges', 'incumbents', 'radical', 'innovation', 'specific', 'industries', 'based', 'depth', 'content', 'analysis', 'clusters', 'identify', 'following', 'future', 'research', 'opportunities', 'systematic', 'compilation', 'intra', 'extra', 'organizational', 'management', 'aspects', 'moderators', 'mediators', 'extending', 'radical', 'innovation', 'research', 'epistemological', 'basis', 'adding', 'strategic', 'foresight', 'research', 'individual', 'group', 'team', 'organizational', 'inter', 'organizational', 'capabilities', 'required', 'radical', 'innovation', 'managerial', 'perspective', 'adoption', 'diffusion', 'radical', 'innovations', 'applying', 'portfolio', 'theory', 'real', 'options', 'theory', 'radical', 'innovation', 'research', 'stronger', 'research', 'efforts', 'coping', 'strategies', 'firms', 'faced', 'competitors', 'radical', 'innovations', 'intensifying', 'industry', 'specific', 'cross', 'industry', 'research']",en
a11e203b87914a379849a434f87658d3,"The COVID-19 pandemic has introduced the notion of the ‘new normal’ in daily life through profoundly influencing the way we used to live, study and work. During these unprecedented times, the rapid transition from traditional face-to-face learning to online learning has been viewed as a paradigm shift in higher education. Drawing impetus from the self-determination theoretical framework, the present study aims to examine the impact of the online learning climate on student’s engagement. It also hypothesizes the mediating role of basic psychological needs on the nexus between online learning and students’ engagement. Total 689 students taking online classes in ten (five publics and five private) universities of Pakistan responded to the web-based survey. The present study findings do not support the direct influence of the online learning climate on student engagement, nevertheless, this relationship was mediated by students’ perceptions concerning the extent to which their basic psychological needs were satisfied/ dissatisfied. This study theoretically and empirically contributes to both the psychology and higher education literature, pertaining to the developing field of online learning. The practical implications from this study inform policy-makers in academia to reflect on the students’ psychological needs within virtual teaching environment.",125,"['covid', 'pandemic', 'introduced', 'notion', 'new', 'normal', 'daily', 'life', 'profoundly', 'influencing', 'way', 'used', 'live', 'study', 'work', 'unprecedented', 'times', 'rapid', 'transition', 'traditional', 'face', 'face', 'learning', 'online', 'learning', 'viewed', 'paradigm', 'shift', 'higher', 'education', 'drawing', 'impetus', 'self', 'determination', 'theoretical', 'framework', 'present', 'study', 'aims', 'examine', 'impact', 'online', 'learning', 'climate', 'student', 'engagement', 'also', 'hypothesizes', 'mediating', 'role', 'basic', 'psychological', 'needs', 'nexus', 'online', 'learning', 'students', 'engagement', 'total', 'students', 'taking', 'online', 'classes', 'ten', 'five', 'publics', 'five', 'private', 'universities', 'pakistan', 'responded', 'web', 'based', 'survey', 'present', 'study', 'findings', 'support', 'direct', 'influence', 'online', 'learning', 'climate', 'student', 'engagement', 'nevertheless', 'relationship', 'mediated', 'students', 'perceptions', 'concerning', 'extent', 'basic', 'psychological', 'needs', 'satisfied', 'dissatisfied', 'study', 'theoretically', 'empirically', 'contributes', 'psychology', 'higher', 'education', 'literature', 'pertaining', 'developing', 'field', 'online', 'learning', 'practical', 'implications', 'study', 'inform', 'policy', 'makers', 'academia', 'reflect', 'students', 'psychological', 'needs', 'within', 'virtual', 'teaching', 'environment']",en
08b1beda753b46b1818b239c81bf9de5,"The current study was the first to analyze the effectiveness of Positive Attitude Secondary School (PASS) Social and Emotional Learning (SEL) program upon the self-perceptions (social, academic, and emotional self-concept and self-esteem) of secondary school students, with a nationwide sample. The study also compared how different levels of developers’ involvement (defined as “led”, “involved” or “independent”) in program implementation influenced its effectiveness. Nine-hundred-nighty-five participants (7th to 9th grade; Mage=12.95, SD=1.70) participated in this study, 789 students (37 classes) received the PASS SEL program and 206 (nine classes) took part in the control groups. The program was implemented by the programs’ developers in the programs’ original setting (Torres Vedras); by another team in another municipality (Cadaval), where the program has been implemented in the last two years (“involved”); and by new teams in six Gulbenkian Academies of Knowledge spread throughout Portugal (“independent”). Self-report questionnaires were administered before and after the intervention. The results from the repeated measures MANOVAs showed that students who participated in the PASS SEL program displayed statistically significant larger gains in social self-concept and self-esteem when compared with students from the control group. However, there were no statistically significant differences in program effectiveness between the different level of developers’ involvement in the implementation of the PASS SEL program. Altogether, the results support the effectiveness of the PASS SEL program in enhancing self-perceptions, even with different levels of developers’ involvement, which indicates the program is ready for further dissemination.",159,"['current', 'study', 'first', 'analyze', 'effectiveness', 'positive', 'attitude', 'secondary', 'school', 'pass', 'social', 'emotional', 'learning', 'sel', 'program', 'upon', 'self', 'perceptions', 'social', 'academic', 'emotional', 'self', 'concept', 'self', 'esteem', 'secondary', 'school', 'students', 'nationwide', 'sample', 'study', 'also', 'compared', 'different', 'levels', 'developers', 'involvement', 'defined', 'led', 'involved', 'independent', 'program', 'implementation', 'influenced', 'effectiveness', 'nine', 'hundred', 'nighty', 'five', 'participants', 'grade', 'mage', 'sd', 'participated', 'study', 'students', 'classes', 'received', 'pass', 'sel', 'program', 'nine', 'classes', 'took', 'part', 'control', 'groups', 'program', 'implemented', 'programs', 'developers', 'programs', 'original', 'setting', 'torres', 'vedras', 'another', 'team', 'another', 'municipality', 'cadaval', 'program', 'implemented', 'last', 'two', 'years', 'involved', 'new', 'teams', 'six', 'gulbenkian', 'academies', 'knowledge', 'spread', 'throughout', 'portugal', 'independent', 'self', 'report', 'questionnaires', 'administered', 'intervention', 'results', 'repeated', 'measures', 'manovas', 'showed', 'students', 'participated', 'pass', 'sel', 'program', 'displayed', 'statistically', 'significant', 'larger', 'gains', 'social', 'self', 'concept', 'self', 'esteem', 'compared', 'students', 'control', 'group', 'however', 'statistically', 'significant', 'differences', 'program', 'effectiveness', 'different', 'level', 'developers', 'involvement', 'implementation', 'pass', 'sel', 'program', 'altogether', 'results', 'support', 'effectiveness', 'pass', 'sel', 'program', 'enhancing', 'self', 'perceptions', 'even', 'different', 'levels', 'developers', 'involvement', 'indicates', 'program', 'ready', 'dissemination']",en
9d45657396ed419e80ef166c3969a062,"The development of perianal ulcers related to the use of a hemorrhoidal ointment has not been reported in the literature. We describe a series of 11 patients who were treated for perianal ulcers in 10 Spanish hospitals after they used the same ointment containing the active ingredients triamcinolone acetonide, lidocaine, and pentosan polysulfate sodium. No prior or concomitant conditions suggesting an alternative cause for the condition could be identified, and after the patients stopped using the ointment, their ulcers cleared completely in 8 weeks on average. This case series shows the damage that can be caused by an over-the-counter pharmaceutical product used without medical follow-up. It also illustrates the need to ask patients with perianal ulcers about any topical agents used before the lesions appeared.",70,"['development', 'perianal', 'ulcers', 'related', 'use', 'hemorrhoidal', 'ointment', 'reported', 'literature', 'describe', 'series', 'patients', 'treated', 'perianal', 'ulcers', 'spanish', 'hospitals', 'used', 'ointment', 'containing', 'active', 'ingredients', 'triamcinolone', 'acetonide', 'lidocaine', 'pentosan', 'polysulfate', 'sodium', 'prior', 'concomitant', 'conditions', 'suggesting', 'alternative', 'cause', 'condition', 'could', 'identified', 'patients', 'stopped', 'using', 'ointment', 'ulcers', 'cleared', 'completely', 'weeks', 'average', 'case', 'series', 'shows', 'damage', 'caused', 'counter', 'pharmaceutical', 'product', 'used', 'without', 'medical', 'follow', 'also', 'illustrates', 'need', 'ask', 'patients', 'perianal', 'ulcers', 'topical', 'agents', 'used', 'lesions', 'appeared']",en
cb9aeef7d5614646af6d258a6d0553bc,"Multiple health-risk behaviors such as physical inactivity, sedentary behaviors or unhealthy diet represent a public health problem among adolescents. The aim of this study is to examine the effects of a school-based intervention on 24-hour movement behaviors (i.e., physical activity, screen-based behaviors, and sleep), Mediterranean diet, and self-rated health status. A quasi-experimental design has been carried out for two months and a half in a sample of 121 children, aged 8-9 years (M = 9.01 ± .09 years old; 47.11% girls), from two elementary schools. Sixty-six students from one of the schools has been assigned to the control group and 55 students from the other school has been included in the experimental group. In the experimental group, ten one-hour weekly sessions about knowledge, awareness, and practices of health-related behaviors have been implemented by a research group member through the tutorial action plan. 24-hour movement behaviors, Mediterranean diet, and self-rated health status has been measured before and after the school-based intervention using self-reported questionnaires. Experimental group children show a significant increase in adherence to the Mediterranean diet and being physically active during the weekdays compared to their baseline values. Moreover, the greater baseline values in the adherence to the Mediterranean diet, as well as being physically active during weekend days in the control group, disappear between both groups after the intervention. Ten one-hour sessions of a school-based intervention conducted through the tutorial action plan seem effective in improving children’s adherence to the Mediterranean diet and the proportion of active children, but not other health-related behaviors.",162,"['multiple', 'health', 'risk', 'behaviors', 'physical', 'inactivity', 'sedentary', 'behaviors', 'unhealthy', 'diet', 'represent', 'public', 'health', 'problem', 'among', 'adolescents', 'aim', 'study', 'examine', 'effects', 'school', 'based', 'intervention', 'hour', 'movement', 'behaviors', 'e', 'physical', 'activity', 'screen', 'based', 'behaviors', 'sleep', 'mediterranean', 'diet', 'self', 'rated', 'health', 'status', 'quasi', 'experimental', 'design', 'carried', 'two', 'months', 'half', 'sample', 'children', 'aged', 'years', 'years', 'old', 'girls', 'two', 'elementary', 'schools', 'sixty', 'six', 'students', 'one', 'schools', 'assigned', 'control', 'group', 'students', 'school', 'included', 'experimental', 'group', 'experimental', 'group', 'ten', 'one', 'hour', 'weekly', 'sessions', 'knowledge', 'awareness', 'practices', 'health', 'related', 'behaviors', 'implemented', 'research', 'group', 'member', 'tutorial', 'action', 'plan', 'hour', 'movement', 'behaviors', 'mediterranean', 'diet', 'self', 'rated', 'health', 'status', 'measured', 'school', 'based', 'intervention', 'using', 'self', 'reported', 'questionnaires', 'experimental', 'group', 'children', 'show', 'significant', 'increase', 'adherence', 'mediterranean', 'diet', 'physically', 'active', 'weekdays', 'compared', 'baseline', 'values', 'moreover', 'greater', 'baseline', 'values', 'adherence', 'mediterranean', 'diet', 'well', 'physically', 'active', 'weekend', 'days', 'control', 'group', 'disappear', 'groups', 'intervention', 'ten', 'one', 'hour', 'sessions', 'school', 'based', 'intervention', 'conducted', 'tutorial', 'action', 'plan', 'seem', 'effective', 'improving', 'children', 'adherence', 'mediterranean', 'diet', 'proportion', 'active', 'children', 'health', 'related', 'behaviors']",en
605cc5d011e546e09b14471580f7f358,"The World Health Organization defines the multisystem inflammatory syndrome in children (MIS-C) as a new syndrome reported in patients aged <19 years old who have a history of exposure to SARS-CoV-2. The onset of this syndrome is characterized by persistent fever that is associated with lethargy, abdominal pain, vomiting and/or diarrhea, and, less frequently, rash and conjunctivitis. The course and severity of the signs and symptoms vary; in some children, MIS-C worsens rapidly and can lead to hypotension, cariogenic shock, or even damage to multiple organs. The characteristic laboratory findings are elevated markers of inflammation and heart dysfunction. The most common radiological findings are cardiomegaly, pleural effusion, signs of heart failure, ascites, and inflammatory changes in the right iliac fossa. In the context of the current COVID-19 pandemic, radiologists need to know the clinical, laboratory, and radiological characteristics of this syndrome to ensure the correct diagnosis.",92,"['world', 'health', 'organization', 'defines', 'multisystem', 'inflammatory', 'syndrome', 'children', 'mis', 'c', 'new', 'syndrome', 'reported', 'patients', 'aged', 'years', 'old', 'history', 'exposure', 'sars', 'cov', 'onset', 'syndrome', 'characterized', 'persistent', 'fever', 'associated', 'lethargy', 'abdominal', 'pain', 'vomiting', 'diarrhea', 'less', 'frequently', 'rash', 'conjunctivitis', 'course', 'severity', 'signs', 'symptoms', 'vary', 'children', 'mis', 'c', 'worsens', 'rapidly', 'lead', 'hypotension', 'cariogenic', 'shock', 'even', 'damage', 'multiple', 'organs', 'characteristic', 'laboratory', 'findings', 'elevated', 'markers', 'inflammation', 'heart', 'dysfunction', 'common', 'radiological', 'findings', 'cardiomegaly', 'pleural', 'effusion', 'signs', 'heart', 'failure', 'ascites', 'inflammatory', 'changes', 'right', 'iliac', 'fossa', 'context', 'current', 'covid', 'pandemic', 'radiologists', 'need', 'know', 'clinical', 'laboratory', 'radiological', 'characteristics', 'syndrome', 'ensure', 'correct', 'diagnosis']",en
dec3f5438f1a4a4baff0a00421bd0813,"In March 2020, the World Health Organization declared a global pandemic of COVID-19, caused by the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2); epidemic conditions continue in nearly all countries today. Although the symptoms and imaging manifestations of COVID-19 predominantly involve the respiratory system, it is fundamental to know the manifestations of the disease and its possible complications in other organs to help in diagnosis and orient the prognosis. To improve the diagnostic process without increasing the risk of contagion unnecessarily, it is crucial to know when extrathoracic imaging tests are indicated and which tests are best in each situation. This paper aims to provide answers to these questions. To this end, we describe and illustrate the extrathoracic imaging manifestations of COVID-19 in adults as well as the entire spectrum of imaging findings in children.",78,"['march', 'world', 'health', 'organization', 'declared', 'global', 'pandemic', 'covid', 'caused', 'severe', 'acute', 'respiratory', 'syndrome', 'coronavirus', 'sars', 'cov', 'epidemic', 'conditions', 'continue', 'nearly', 'countries', 'today', 'although', 'symptoms', 'imaging', 'manifestations', 'covid', 'predominantly', 'involve', 'respiratory', 'system', 'fundamental', 'know', 'manifestations', 'disease', 'possible', 'complications', 'organs', 'help', 'diagnosis', 'orient', 'prognosis', 'improve', 'diagnostic', 'process', 'without', 'increasing', 'risk', 'contagion', 'unnecessarily', 'crucial', 'know', 'extrathoracic', 'imaging', 'tests', 'indicated', 'tests', 'best', 'situation', 'paper', 'aims', 'provide', 'answers', 'questions', 'end', 'describe', 'illustrate', 'extrathoracic', 'imaging', 'manifestations', 'covid', 'adults', 'well', 'entire', 'spectrum', 'imaging', 'findings', 'children']",en
9c40200958f24e24a6b44d6322a77cb7,"The reduction of low-density lipoprotein cholesterol with lipid lowering therapy has demonstrated to decrease the risk of developing cardiovascular complications during the follow-up in primary and secondary prevention. Unfortunately, a great number of patients do not achieve recommended targets. This is mainly due to an insufficient use of the lipid-lowering therapy currently available. Although healthy life style changes are the basis of the treatment, in many cases this is not enough and it is necessary to add lipid lowering drugs to attain these targets. For these reasons, the current consensus document of the Spanish Society of Cardiology proposes 4 simple and feasible decision-making algorithms according to cardiovascular risk, with the aim of attaining cholesterol goals in the majority of primary prevention patients in a rapid an efficient way.",78,"['reduction', 'low', 'density', 'lipoprotein', 'cholesterol', 'lipid', 'lowering', 'therapy', 'demonstrated', 'decrease', 'risk', 'developing', 'cardiovascular', 'complications', 'follow', 'primary', 'secondary', 'prevention', 'unfortunately', 'great', 'number', 'patients', 'achieve', 'recommended', 'targets', 'mainly', 'due', 'insufficient', 'use', 'lipid', 'lowering', 'therapy', 'currently', 'available', 'although', 'healthy', 'life', 'style', 'changes', 'basis', 'treatment', 'many', 'cases', 'enough', 'necessary', 'add', 'lipid', 'lowering', 'drugs', 'attain', 'targets', 'reasons', 'current', 'consensus', 'document', 'spanish', 'society', 'cardiology', 'proposes', 'simple', 'feasible', 'decision', 'making', 'algorithms', 'according', 'cardiovascular', 'risk', 'aim', 'attaining', 'cholesterol', 'goals', 'majority', 'primary', 'prevention', 'patients', 'rapid', 'efficient', 'way']",en
a30d5333c3244dcc9b334f5d59c5301d,"The COVID-19 pandemic has been a challenge for countries and health professionals worldwide. Viral entry by ACE-2 receptor and an excessive activation of the immune system are key to understand both incidence and severity of disease. Inflammatory Bowel Disease (IBD) represents a special condition associated with an inordinate response of the immune system to external agents. IBD treatments have been associated to an increased risk of bacterial and viral infections. This has raised the question of possible higher incidence and severity of COVID-19 infection in IBD patients. Several papers have been published during this year of pandemic to answer that question. Moreover, COVID-19 vaccination offers great promise in controlling infection in patients with IBD. Based on current evidence, patients with IBD do not have a higher incidence of COVID-19 than the general population, and they do not have worse disease evolution. Advanced age and presence of a greater number of comorbidities have been associated with worse outcomes, similar to the general population. Corticosteroids are associated to an increased risk of COVID-19 infection, higher hospitalization rate and higher risk of severe COVID-19. 5-ASA/Sulfasalazine and Thiopurines have a possible increased risk of severe COVID-19, although studies are lacking. On the other hand, Anti-TNF may have a possible protective effect. It is recommended to maintain the treatment. Anti-IL-12/23, anti-integrins and tofacitinib have results comparable to anti-TNF. Based on the efficacy, expert recommendations, and the absence of other evidence, it is recommended that patients with IBD be vaccinated.",147,"['covid', 'pandemic', 'challenge', 'countries', 'health', 'professionals', 'worldwide', 'viral', 'entry', 'ace', 'receptor', 'excessive', 'activation', 'immune', 'system', 'key', 'understand', 'incidence', 'severity', 'disease', 'inflammatory', 'bowel', 'disease', 'ibd', 'represents', 'special', 'condition', 'associated', 'inordinate', 'response', 'immune', 'system', 'external', 'agents', 'ibd', 'treatments', 'associated', 'increased', 'risk', 'bacterial', 'viral', 'infections', 'raised', 'question', 'possible', 'higher', 'incidence', 'severity', 'covid', 'infection', 'ibd', 'patients', 'several', 'papers', 'published', 'year', 'pandemic', 'answer', 'question', 'moreover', 'covid', 'vaccination', 'offers', 'great', 'promise', 'controlling', 'infection', 'patients', 'ibd', 'based', 'current', 'evidence', 'patients', 'ibd', 'higher', 'incidence', 'covid', 'general', 'population', 'worse', 'disease', 'evolution', 'advanced', 'age', 'presence', 'greater', 'number', 'comorbidities', 'associated', 'worse', 'outcomes', 'similar', 'general', 'population', 'corticosteroids', 'associated', 'increased', 'risk', 'covid', 'infection', 'higher', 'hospitalization', 'rate', 'higher', 'risk', 'severe', 'covid', 'asa', 'sulfasalazine', 'thiopurines', 'possible', 'increased', 'risk', 'severe', 'covid', 'although', 'studies', 'lacking', 'hand', 'anti', 'tnf', 'may', 'possible', 'protective', 'effect', 'recommended', 'maintain', 'treatment', 'anti', 'il', 'anti', 'integrins', 'tofacitinib', 'results', 'comparable', 'anti', 'tnf', 'based', 'efficacy', 'expert', 'recommendations', 'absence', 'evidence', 'recommended', 'patients', 'ibd', 'vaccinated']",en
5b93af73723d405aad60b893f2659bee,"COVID-19 has placed a significant burden on the healthcare system, making it necessary to implement new tools that allow patients to be monitored remotely and guarantee quality and continuity of care. The usefulness and acceptance by patients of a virtual caregiver designed for follow-up in the month following hospital discharge for COVID-19 are evaluated. The virtual assistant, based on voice and artificial intelligence technology, made telephone calls at 48 h, seven days, 15 days, and 30 days after discharge and asked five questions about the patient’s health. If the answer to any of the questions was affirmative, it generated an alert that was transferred to a healthcare professional One hundred patients were included in the project and 85 alerts were generated in 45 of the patients, most at one month after hospital discharge. The nursing staff resolved 94% of them by telephone. Patient satisfaction with the virtual caregiver was high.",82,"['covid', 'placed', 'significant', 'burden', 'healthcare', 'system', 'making', 'necessary', 'implement', 'new', 'tools', 'allow', 'patients', 'monitored', 'remotely', 'guarantee', 'quality', 'continuity', 'care', 'usefulness', 'acceptance', 'patients', 'virtual', 'caregiver', 'designed', 'follow', 'month', 'following', 'hospital', 'discharge', 'covid', 'evaluated', 'virtual', 'assistant', 'based', 'voice', 'artificial', 'intelligence', 'technology', 'made', 'telephone', 'calls', 'h', 'seven', 'days', 'days', 'days', 'discharge', 'asked', 'five', 'questions', 'patient', 'health', 'answer', 'questions', 'affirmative', 'generated', 'alert', 'transferred', 'healthcare', 'professional', 'one', 'hundred', 'patients', 'included', 'project', 'alerts', 'generated', 'patients', 'one', 'month', 'hospital', 'discharge', 'nursing', 'staff', 'resolved', 'telephone', 'patient', 'satisfaction', 'virtual', 'caregiver', 'high']",en
